window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,-0.019688732426079825,0.032600413989952406,-0.6039411779294576,0.5474191004668906,0.3234407535509862,0.0040815306597409284
159,06-08,100,-0.023058058927268123,0.03509818377842771,-0.6569587495704045,0.512902709330587,0.3239464795839102,0.004825976765915119
166,06-15,100,-0.00807770744970416,0.03002488229858129,-0.26903377569895887,0.7885263866083432,0.32122005652305763,0.0008125882921196093
173,06-22,100,-0.016724892592928798,0.02690918569979657,-0.6215309812609914,0.535839112714259,0.32360390814328943,0.0043216998284948405
180,06-29,100,0.007530881737864406,0.03387363196321723,0.22232283051436752,0.8245719730227985,0.32104510677371945,0.0005550562467195874
187,07-06,100,0.10197464071794937,0.03964765361298275,2.5720220851747313,0.011768264484208625,0.36766870978338595,0.06918660269032317
194,07-13,100,0.15327498881317597,0.03728067538240276,4.11137907886521,8.740872602385987e-05,0.4290974336458051,0.1596117959955431
201,07-20,100,0.10712814105354952,0.05160689092660219,2.075849545091029,0.04079281779254821,0.3520405701288666,0.04618144385899281
208,07-27,100,-0.036546421873137856,0.0647634787675364,-0.5643060343363961,0.5739652824954539,0.323090017920176,0.003565235753695384
215,08-03,100,-0.2640126167560016,0.05805265240113592,-4.547813163328186,1.703882645072726e-05,0.4487681548238418,0.18856777380424428
222,08-10,100,-0.17971805228522192,0.0453254990097758,-3.965054025030377,0.00014799188683851168,0.4226547946417062,0.15012800989824138
229,08-17,100,-0.2904012981321195,0.04460812058263734,-6.510054544758188,4.318953313309822e-09,0.539806883370748,0.32257991192960944
236,08-24,100,-0.25572467697990214,0.04153554090378479,-6.1567677082206975,2.093004246339755e-08,0.5235793011426468,0.29869235302249497
243,08-31,100,-0.2375212940796664,0.05019256459078634,-4.7322007953996295,8.311332064269992e-06,0.4572356311535386,0.20103219005412554
250,09-07,100,-0.12531554874086154,0.04453030823384177,-2.8141630658111025,0.00601914454784169,0.3761777979081419,0.08171227293305028
257,09-14,100,-0.09817149049182601,0.04690290300996066,-2.0930791953533783,0.039187843968351406,0.3525389842273523,0.046915126546306474
