window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,-0.22684059944893567,0.06468068232752318,-3.5070842063830483,0.0007122922902564853,0.4031514354791096,0.12141839472979321
159,06-08,100,-0.21500556153543995,0.05167527056105656,-4.160705095513755,7.300715063435909e-05,0.4312885875090131,0.16283724980906877
166,06-15,100,-0.2149972549505667,0.05128005587798269,-4.192609607566295,6.493846647665583e-05,0.4327107048366744,0.16493065540454377
173,06-22,100,-0.13083409687392195,0.045832279512484954,-2.8546277485125313,0.00535998251703531,0.3776507530211233,0.08388051349620385
180,06-29,100,-0.1156917894458522,0.051879341251676696,-2.230016547137887,0.028261883037172506,0.3566177374742564,0.05291919154400415
187,07-06,100,-0.07640202846362211,0.07158207389808384,-1.0673346594064983,0.28870740407079504,0.3292536177020089,0.012638266523088082
194,07-13,100,0.03521095305142678,0.09192426908506712,0.3830430570934691,0.702601195849611,0.3217861166989969,0.00164584833096304
201,07-20,100,0.10754074198722657,0.07283806269602415,1.476436055637936,0.1433564545521016,0.33690902543569345,0.02390728988256885
208,07-27,100,0.10525595523323564,0.08021593136232816,1.312157740309764,0.1928411315086822,0.3335607038935551,0.018978445464866045
215,08-03,100,-0.11218578428940552,0.06791620572102268,-1.6518264396310307,0.10209405090859,0.34087525316977196,0.029745713457016376
222,08-10,100,-0.246591718817677,0.06861622786650254,-3.5937813325652015,0.0005339559154154781,0.40675673133646995,0.12672551417369493
229,08-17,100,-0.4752178401917582,0.07032618193679537,-6.75733883319378,1.4077160805905123e-09,0.5510187619877348,0.33908418269268703
236,08-24,100,-0.44352635393938744,0.06469004655948135,-6.856176143443842,8.963224208814834e-10,0.5554605480834741,0.3456226445241135
243,08-31,100,-0.5714710806289311,0.08404239991655653,-6.799794879683703,1.159837597849895e-09,0.5529296684053541,0.34189710263203676
250,09-07,100,-0.3633344834811091,0.06074690254059851,-5.9811195021554315,4.534199528461818e-08,0.5154387451225387,0.2867091747071048
257,09-14,100,-0.2926948852800408,0.058594137649792016,-4.995292993804812,2.9090879347291546e-06,0.4694253778507348,0.21897591624815083
