window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
60,03-01,100,-0.005392629194975929,0.013437064505346426,-0.40132494659308027,0.6891428731855863,0.32189519350022977,0.0018064131321899879
67,03-08,100,-0.020232745557239317,0.013301961768121762,-1.521034709761926,0.13179612999148038,0.3378797915643522,0.025336290996685107
74,03-15,100,-0.028969915321096218,0.011366280920272741,-2.548759398461275,0.012524144203484945,0.36687993173748135,0.06802549429035742
81,03-22,100,-0.02753801379941794,0.008812735369452544,-3.12479753957807,0.002402386436281189,0.3878303397487842,0.09886521511034774
88,03-29,100,-0.03280170428374005,0.007986645472352302,-4.107069031333751,8.878934316001088e-05,0.42890641793105166,0.15933061429674045
95,04-05,100,-0.041497403383566625,0.008038850693870381,-5.162106495547724,1.473567733229377e-06,0.4771990200102736,0.23041898474711964
102,04-12,100,-0.03314453706460234,0.0072831129725979575,-4.550875043309861,1.6839033326445755e-05,0.4489081307001508,0.18877382310622326
109,04-19,100,-0.031016567607726572,0.007379784724197338,-4.202909538272485,6.252206009496844e-05,0.4331706083795551,0.16560764923010152
116,04-26,100,-0.025079286444722466,0.007268194044339305,-3.45055268086231,0.0008574544609432531,0.40082496108382204,0.11799374444103428
123,05-03,100,-0.024176858284953005,0.00749289593701041,-3.226637402707521,0.0017534224152441031,0.39181348546693184,0.10472854253894681
130,05-10,100,-0.019104598409320002,0.00834922083865758,-2.288189374613753,0.024495238120542495,0.35841222030088404,0.05556073195503608
137,05-17,100,-0.015472397417822945,0.009751535693208403,-1.5866626452076589,0.11613577794764626,0.3393553627414716,0.027508382496184036
144,05-24,100,-0.023338262200814076,0.009606976479546546,-2.429303563977878,0.0171373264978529,0.3629127629144827,0.062185685400667046
151,05-31,100,-0.014837836255598136,0.008641455821819343,-1.7170528394224005,0.08944770224342823,0.3424504430379004,0.03206444709434453
158,06-07,100,-0.019988981830128205,0.007881338486422754,-2.5362420183530228,0.012948716059283213,0.36645765788525575,0.06740389266306723
165,06-14,100,-0.020777600481710134,0.008631323331083912,-2.4072323193923157,0.018139318561045965,0.36219533911917845,0.06112961291058161
172,06-21,100,-0.020864727608494903,0.008435613709308126,-2.4734095618285714,0.015281725886488818,0.36436110599239,0.06431769620208572
179,06-28,100,-0.025730812711970953,0.008679152223299768,-2.964668904284782,0.003888224597285238,0.3817261380080136,0.08987962029936825
186,07-05,100,-0.01837677686902431,0.00754501226382409,-2.4356192178951184,0.016859841843598695,0.36311895853977283,0.06248921244963035
193,07-12,100,-0.020209555832745814,0.008177998896281454,-2.471210388880723,0.015369805633914626,0.36428843002416555,0.06421071467842476
200,07-19,100,-0.026027821287387193,0.009522659689832388,-2.733251227614259,0.0075647946635126855,0.3732753245874042,0.07743973242449664
207,07-26,100,-0.01817319842287777,0.011022294663449223,-1.648767246546356,0.10272103156861616,0.34080269105312655,0.029638899526793883
214,08-02,100,0.007695261155309562,0.015074843180411884,0.5104703951619686,0.6109857466392965,0.3226512253946898,0.0029193180714911504
221,08-09,100,0.009364332228950134,0.017324133404439872,0.5405368343879308,0.590177074064196,0.3228909356552865,0.003272179815782872
228,08-16,100,-0.028403360000000065,0.020313423120793473,-1.3982557164836227,0.16551100482637604,0.335270569348765,0.02149542619621836
235,08-23,100,-0.01731970465065001,0.016943682455523544,-1.0221924718026032,0.3094603030233114,0.3285509824363697,0.011603963257065586
242,08-30,100,-0.025590985599401622,0.015462850721316118,-1.6549979082526802,0.10144733297583183,0.3409506034853712,0.029856631711950854
249,09-06,100,-0.007562455925908236,0.011102445853162992,-0.6811522457237436,0.49754365489155306,0.3241911174565485,0.005186092124532138
256,09-13,100,-0.008010683760683377,0.009416508549194047,-0.8507063651919061,0.3972154440077641,0.3261474547894485,0.00806588793298657
