window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,-0.25948640482170143,0.045143547896315174,-5.748028609042532,1.2481120966136018e-07,0.5045835194288117,0.27072990930798146
159,06-08,100,-0.21339741612070018,0.0639685699166963,-3.3359729066727466,0.001241306965989979,0.3961717739140571,0.11114409296115424
166,06-15,100,-0.08011464633960176,0.0419699899831739,-1.9088555029848793,0.059503215972713845,0.3473865426568825,0.03933055542535857
173,06-22,100,-0.07578722072247984,0.03246286379894468,-2.3345820994678714,0.021815799778972217,0.3598690378660079,0.057705217492971195
180,06-29,100,-0.08414480301025207,0.04637659577867603,-1.8143807581698754,0.07298841860485768,0.34489924135918537,0.03566916240738993
187,07-06,100,0.21145007840845298,0.0708199576985249,2.985741382515077,0.003653026277011767,0.3825179019681155,0.0910451240676815
194,07-13,100,0.24664329288294104,0.06835765367109832,3.608129882129381,0.000508868697299328,0.40735764104364536,0.12761007392056545
201,07-20,100,0.0035859996021601823,0.053563059630406896,0.066949118047104,0.9467723801505183,0.3207022498622447,5.0359086388285235e-05
208,07-27,100,-0.0440984502633133,0.05602423513191811,-0.7871316789863597,0.43329591449756866,0.3253645351870137,0.006913403363208226
215,08-03,100,-0.2819817564456485,0.07019348376202408,-4.017207030237265,0.0001228281529635886,0.4249408214281497,0.15349311991628511
222,08-10,100,-0.2887214857248602,0.05279872258121822,-5.468342255453837,4.1149216601465527e-07,0.4915127207387945,0.25148924429196096
229,08-17,100,-0.3410361159611568,0.05508280582730754,-6.191335224105208,1.7959141811085843e-08,0.5251763541035865,0.30104326988404484
236,08-24,100,-0.16310427448184986,0.04865003971641756,-3.352603110554261,0.0011770038521624969,0.39684181868176116,0.11213042189382894
243,08-31,100,-0.22875896676723093,0.08719216201115226,-2.6236184708663566,0.010236597930784583,0.3694366181222598,0.07178902454181124
250,09-07,100,-0.32665432122757543,0.054051779586431654,-6.043359233070909,3.451013438113362e-08,0.5183278422317215,0.29096202497240586
257,09-14,100,-0.13994137550962618,0.03331237813793967,-4.200882174492553,6.299074173802692e-05,0.4330800540941714,0.16547435020896628
