window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,-0.00972450550217176,0.03747346044614601,-0.25950380312880567,0.7958458755696824,0.3211816700660238,0.0007560821077269297
159,06-08,100,-0.008893988856839029,0.0326317613428826,-0.2725561995683975,0.7858257516251841,0.3212345939946699,0.0008339879500981473
166,06-15,100,-0.02402626589587234,0.032494006769861035,-0.7394060715884775,0.4616062457046064,0.324815653815424,0.006105431114935667
173,06-22,100,-0.01991237067738106,0.030861708730392207,-0.6452128380620616,0.5204491244246486,0.32383083659037604,0.004655746303889985
180,06-29,100,0.014758866498623197,0.03761755570760083,0.3923398589037269,0.6957451254180254,0.32184095398865564,0.0017265707065218239
187,07-06,100,0.06223988143686547,0.0406824590467206,1.529894772717349,0.12958946509522976,0.33807574011929564,0.02562473400582721
194,07-13,100,0.11035933454788878,0.04306570459838967,2.5625804936212604,0.012069947749618355,0.36734794285400485,0.06871442274303718
201,07-20,100,0.13965440054736986,0.047491837404693295,2.9405979675481824,0.004173962974270254,0.3808261142275241,0.0885547543537184
208,07-27,100,0.09439809099098398,0.060367593169076576,1.5637212954075432,0.12143196974194727,0.3388332198902321,0.02673977026907637
215,08-03,100,-0.19030067346003207,0.06827370966844892,-2.7873199564542634,0.006496539933534145,0.3752084945120101,0.08028542501149927
222,08-10,100,-0.2569590027758998,0.05469099438427049,-4.698378694131094,9.491869504508651e-06,0.4556770303262526,0.19873787605521087
229,08-17,100,-0.3227455786949035,0.05461480780196626,-5.9094885010889655,6.199635221331854e-08,0.512108277902142,0.28180661246479644
236,08-24,100,-0.2686176537617827,0.04066455396141962,-6.60569531923633,2.803636188934901e-09,0.544159170076463,0.3289866275821348
243,08-31,100,-0.34009465364242286,0.05549748516997151,-6.128109275597243,2.3756849206426327e-08,0.5222539256332392,0.2967413547092532
250,09-07,100,-0.18150747538219403,0.04901000207692786,-3.703478222614506,0.00036846581483760874,0.4113800079970764,0.13353113635583846
257,09-14,100,-0.15084847504654503,0.044766856893259876,-3.369646330235368,0.0011143600992481618,0.3975304084515999,0.11314404970718095
