window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
60,03-01,100,-0.026559594251902546,0.047116760809392054,-0.5636973721378629,0.5743777320280028,0.3230848146082349,0.0035575762996401528
67,03-08,100,0.053238975817924125,0.06096935207859623,0.8732088172643396,0.3848992023854405,0.3264386711057319,0.008494568361909982
74,03-15,100,-0.16043897216273992,0.07317453565123855,-2.192551968179443,0.030948214185849497,0.35548134605181847,0.05124638430362449
81,03-22,100,0.031195422535211306,0.06803857778861055,0.4584960995529998,0.647713713194278,0.3222688454396133,0.002356441632265893
88,03-29,100,0.014600729261622888,0.048991617949919804,0.2980250473978639,0.7663786713796465,0.3213453132843518,0.0009969705507870685
95,04-05,100,0.00313960113960101,0.05002854808625033,0.06275619140871863,0.9501013784253779,0.3206980991180418,4.424904822852849e-05
102,04-12,100,0.026186298076923024,0.03970143154675924,0.6595807016702039,0.5112261286431764,0.32397257306199767,0.004864387262694336
109,04-19,100,-0.033072753906249516,0.03570203939382799,-0.9263547536157553,0.3567668594327654,0.32715556851287886,0.009549865990531758
116,04-26,100,-0.08993699515347334,0.024874921127821154,-3.615569058142019,0.0004963058089240943,0.4076696514592649,0.1280693639785655
123,05-03,100,-0.126825269892043,0.029548291200106463,-4.292135509060708,4.491535072774745e-05,0.43717018819878395,0.17149516822045907
130,05-10,100,-0.14553815461346647,0.03281055832247703,-4.435711004459344,2.6162486103416103e-05,0.44366000954088514,0.1810484083413214
137,05-17,100,-0.06537106473293275,0.029736990508127278,-2.1983080202775223,0.0305215156216594,0.35565494865766367,0.0515019333074912
144,05-24,100,-0.05396215429403241,0.061674194860538926,-0.8749551480332186,0.38395341421193263,0.3264615785234726,0.008528288868329126
151,05-31,100,-0.1102861271676295,0.04901502989045918,-2.2500471266487345,0.02691121299671428,0.3572315408716442,0.05382273124612302
158,06-07,100,-0.10514979757085025,0.04067177605151748,-2.585325938008234,0.011354712341454612,0.3681221391345483,0.06985406628310331
165,06-14,100,-0.10486069651741264,0.041829107601323794,-2.506883424739715,0.013995731704791218,0.3654732194383883,0.06595476542652468
172,06-21,100,-0.1660106951871661,0.05009182458026537,-3.3141275363439084,0.001330795608030595,0.39529442378150814,0.10985260340474101
179,06-28,100,-0.05664812239221149,0.060246354737275735,-0.9402746878088221,0.3496217346679012,0.3273500718254664,0.009836181553241952
186,07-05,100,-0.11826826196473633,0.05623400741660765,-2.1031448299344935,0.03827567747993965,0.3528317084266015,0.047346026630793014
193,07-12,100,-0.2108556701030931,0.06347449125837196,-3.3218961810155876,0.0012982998806065048,0.3956060580507176,0.11031133976229446
200,07-19,100,-0.2397958532695375,0.05964441248671355,-4.020424433268659,0.00012141822466185243,0.42508223131440404,0.15370128013020157
207,07-26,100,-0.22948687350835312,0.07548866302007069,-3.040017723553242,0.003106466805093991,0.3845735596530665,0.09407112284876273
214,08-02,100,0.07214529914529877,0.07465381323412815,0.9663980447862427,0.33646377339320566,0.327722609922963,0.010384570439768925
221,08-09,100,0.28599999999999975,0.08252299845085835,3.4657005364426983,0.0008160353097457299,0.4014464118652573,0.11890854135537077
228,08-16,100,0.1084860813704494,0.0742394441760359,1.461299752099547,0.14745491923859952,0.3365854924301176,0.02343103817603276
235,08-23,100,0.0736365979381438,0.04693992090709929,1.5687414148796925,0.12025691015698504,0.3389468975909823,0.026907107752561332
242,08-30,100,-0.0335470183486261,0.05486218325995973,-0.6114780046150632,0.5424419597575456,0.3235100976824751,0.0041836076051858795
249,09-06,100,-0.024297235023041593,0.034755429448695634,-0.6990917795709604,0.4863176620048342,0.32437810926592636,0.005461350496289263
256,09-13,100,0.03718762575452729,0.03619707135497627,1.0273655951288678,0.3070324705836421,0.32863003499957155,0.011720331347746082
