window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,0.1232399353393898,0.189105877535244,0.6516980695981878,0.5162753642570675,0.32389443312440436,0.004749362588283845
159,06-08,100,0.177073493007799,0.1569654852218852,1.1281046451548842,0.26230765087996777,0.33024493540251154,0.014097520257474683
166,06-15,100,0.06602215885841946,0.1472644331053183,0.4483238584241366,0.6550090361914914,0.3221987603761237,0.002253274009444306
173,06-22,100,0.03138925163781907,0.14465235553058314,0.21699786030226512,0.8287066777041289,0.32102726984647045,0.0005287996766160097
180,06-29,100,0.2102826601944935,0.1720220393672516,1.2224169703369165,0.22477743548830073,0.33188562893912066,0.016512677546673515
187,07-06,100,0.29477142061908274,0.17181489636134262,1.7156336665893694,0.08970853566695858,0.34241560310042596,0.0320131615086644
194,07-13,100,0.4508453687592447,0.18420989772322038,2.4474546391456675,0.01635062006657544,0.3635064456767104,0.06305960683612855
201,07-20,100,0.544170561689798,0.22060135083933313,2.4667598798437305,0.015549445892135392,0.3641415013025633,0.0639944305491511
208,07-27,100,0.15902120689450014,0.2808923523774227,0.5661286451858623,0.5727310753834168,0.3231056321004243,0.00358822036380102
215,08-03,100,-1.2395678361309335,0.3016057091045958,-4.1098951336529765,8.788172690933426e-05,0.4290316589315113,0.1595149733549176
222,08-10,100,-1.0249163534802026,0.21117404499791123,-4.853420094739106,5.1425050948718e-06,0.46283882833655177,0.20928028893268935
229,08-17,100,-0.863891880231301,0.20029848395176778,-4.313022561066052,4.1545198922258924e-05,0.4381103272429707,0.17287908521334294
236,08-24,100,-0.8593808439151542,0.1610423903984445,-5.33636418205734,7.159977655767379e-07,0.48534048074068725,0.2424034948271817
243,08-31,100,-0.8287487627294547,0.19851896527474241,-4.174657880079614,6.936640641387609e-05,0.431910060691279,0.16375207969819805
250,09-07,100,-0.3825634029278852,0.1995413190738343,-1.9172139620182078,0.058418516392658784,0.3476117430658876,0.03966205816929169
257,09-14,100,-0.3130266792130108,0.19406568508014604,-1.6129934515921027,0.11028638008433964,0.3399629821187662,0.028402819108133137
