window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
60,03-01,100,0.0009462396754093289,0.019542492758287257,0.04841959964437307,0.9614903317544471,0.32068593396630696,2.6341526664586112e-05
67,03-08,100,-0.0020212464589233706,0.020365452127487974,-0.09924878889358034,0.921163946411353,0.3207432179555709,0.00011066552815441888
74,03-15,100,-0.039009011670852294,0.01929427306598347,-2.0217922456807482,0.04620108880785731,0.35049871307372815,0.04391177726829221
81,03-22,100,-0.04192759197324397,0.020517986943695176,-2.043455436846722,0.043964126075733204,0.35111259768630754,0.04481543652196507
88,03-29,100,-0.06683046722907218,0.019426786872578188,-3.4401194426756434,0.0008871266731692932,0.4003977666274393,0.11736489951526552
95,04-05,100,-0.07305894905308098,0.017074456623212723,-4.2788447483451595,4.719548029343781e-05,0.43657270836359185,0.17061565736305917
102,04-12,100,-0.06263323588936397,0.01588267869771363,-3.9434932281530224,0.00015977674617963602,0.4217131905919541,0.14874193636680177
109,04-19,100,-0.05670870434308581,0.01425966595367512,-3.976860645074955,0.00014189594509635267,0.42317128377184077,0.15088829965352035
116,04-26,100,-0.04766311352002411,0.011541194246393353,-4.1298250859020875,8.172953832832581e-05,0.4299157514986831,0.16081638800688514
123,05-03,100,-0.0459324666554109,0.011163401871342115,-4.114558195143492,8.640361504409671e-05,0.429238374374894,0.1598192655939833
130,05-10,100,-0.03520697819314651,0.012259118647034124,-2.871901252188649,0.005099338432056223,0.3782837858155417,0.08481235953181476
137,05-17,100,-0.028045188449648213,0.01282671540534699,-2.186466882858974,0.03140495731719427,0.3552982133942446,0.0509768067359917
144,05-24,100,-0.0496810265811182,0.012573668278716473,-3.9511959024092898,0.00015546702381541864,0.4220493448045799,0.1492367669240039
151,05-31,100,-0.04235598809619567,0.01385021645773802,-3.058146291463313,0.0029415048870500807,0.38526531800473973,0.09508941492350376
158,06-07,100,-0.05281325144883665,0.014022682684810977,-3.766273018931153,0.00029703972632610844,0.4140557795023593,0.13746996399855027
165,06-14,100,-0.05885854529228026,0.015971791418559422,-3.6851561449698056,0.0003922088793519295,0.4106032072803697,0.1323876589962053
172,06-21,100,-0.06148541080112619,0.017170265832864167,-3.580923638552067,0.00055742795960145,0.40621926161395017,0.12593434026515982
179,06-28,100,-0.06586512226512231,0.017042919782111393,-3.8646618717442847,0.000210978855495521,0.4182884605614309,0.14370061602744644
186,07-05,100,-0.05724391709221987,0.01506939670398171,-3.79868671697352,0.0002655386339611306,0.4154449158206964,0.13951482041448804
193,07-12,100,-0.06597738055831419,0.015553170365702515,-4.242053485365656,5.410435084564965e-05,0.4349218705820074,0.16818556739652057
200,07-19,100,-0.07953387956821434,0.01648344253771359,-4.825077005986059,5.756632937198637e-06,0.4615264712590441,0.20734845419874837
207,07-26,100,-0.09402613925514666,0.0225906739002937,-4.1621661961099905,7.261745239139359e-05,0.43135363273920657,0.16293299862402066
214,08-02,100,-0.09140487132352923,0.033426776004859375,-2.7344806244622983,0.007538823272037395,0.37331899130796364,0.07750401133832263
221,08-09,100,-0.06259804832713767,0.03436137203701214,-1.8217563681598794,0.07185116749674907,0.3450895489739957,0.035949301758733454
228,08-16,100,-0.10758683412732803,0.03180253723205155,-3.3829638604714467,0.0010676066115683776,0.3980698005520208,0.11393805342207342
235,08-23,100,-0.0052592014971926575,0.028666708487827295,-0.18346024969786345,0.8548542230224601,0.32092484924360565,0.0003780330282118216
242,08-30,100,-0.05174782264449697,0.03183253116130588,-1.6256270160319255,0.1075650820064248,0.3402576661131377,0.028836604078413042
249,09-06,100,0.006531619440795619,0.022228403508476186,0.2938411406066552,0.7695634604724925,0.32132644887316275,0.000969201489001259
256,09-13,100,0.031461069735951155,0.020856405044077337,1.508460814290009,0.1349784566018251,0.337603464767953,0.024929528452898864
