window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,0.10652022661862459,0.15540137686003916,0.6854522705713287,0.49484011182750726,0.3242355049916109,0.005251432102086451
159,06-08,100,0.18365093035372415,0.10318312112707799,1.7798543826518276,0.07851296836393225,0.34401720604735764,0.03437077610601269
166,06-15,100,-0.04525311512405909,0.08022574971047486,-0.5640721998531915,0.5741237195579346,0.32308801826863387,0.0035622921978819555
173,06-22,100,-0.1025947821245412,0.11243149874017705,-0.9125092458442812,0.3639659150469717,0.3269648737185543,0.009269156697632952
180,06-29,100,0.36037164233020647,0.11054153030427578,3.2600565718445385,0.0015790023123295187,0.39313683499774954,0.10667655854205593
187,07-06,100,0.4392515197918566,0.1178313508401615,3.727798388628357,0.0003390542132357683,0.412413874463492,0.1350530233363787
194,07-13,100,0.17764392531957923,0.20667030662358646,0.8595522415473372,0.3923452696106336,0.3262610570881218,0.008233114422022236
201,07-20,100,-0.5590041412562752,0.1774673092011144,-3.149899233682442,0.0022243533124416386,0.3888050494338091,0.10030002127500537
208,07-27,100,-0.32361909817544776,0.2050541738247912,-1.5782126846730975,0.11806463583302121,0.3391622539753967,0.027224119753881726
215,08-03,100,-0.289868697256123,0.10001092358727748,-2.8983703665446163,0.004722469008558766,0.37925870013226115,0.08624746692136132
222,08-10,100,-0.5848231165041891,0.14784232164767613,-3.955721947453479,0.00015298678436276018,0.42224699034580027,0.14952770795528425
229,08-17,100,-0.17758883506990103,0.10898650216390318,-1.6294571487653382,0.10675082856391128,0.34034740767401794,0.028968706741139494
236,08-24,100,-0.3944897124798962,0.09493015600159728,-4.155578470483696,7.439047175850133e-05,0.4310604236375192,0.16250138474647502
243,08-31,100,0.2813276852357779,0.27821971155631803,1.0111709327210294,0.3146758044405859,0.3283838274324282,0.011357905344855146
250,09-07,100,0.13899133149467865,0.11313387845575497,1.2285562325969066,0.2224770083854283,0.3319967028630918,0.016676182181227794
257,09-14,100,-0.4061631554983263,0.19779799451523547,-2.053424032401104,0.042966401826464724,0.3513968889273956,0.04523392300213258
