window_end_doy,window_end_date,n,coef,stderr,t,p,r2,within_r2
152,06-01,100,0.16827445833776297,0.2255956102455216,0.7459119357625154,0.45768623772685546,0.32488850728683005,0.006212673929381962
159,06-08,100,0.20379561422611317,0.2259591822485869,0.901913399571031,0.36953724297893953,0.3268208047426938,0.009057082212402756
166,06-15,100,0.07800229643682066,0.1915012723556158,0.40731999050100953,0.6847510227230256,0.3219320613847598,0.0018606839256523067
173,06-22,100,0.04592037636065237,0.18355696276238304,0.2501696240207293,0.8030327429738051,0.32114541018398235,0.0007027063148296042
180,06-29,100,0.2984581825921759,0.22238231687387164,1.3420949416650432,0.18297901529264346,0.3341439104290801,0.01983694553447235
187,07-06,100,0.61228764260902,0.19972027518531552,3.0657260112469475,0.0028749733644241643,0.38555530447616715,0.09551628497851983
194,07-13,100,0.7203550701973942,0.1988350543537508,3.6228776285885607,0.00048425024059930326,0.40797648914757234,0.12852103960413552
201,07-20,100,0.42136015570493496,0.2836049080732332,1.4857294204377107,0.14088445839512376,0.33710916151177717,0.02420189706678688
208,07-27,100,-0.3880799330304816,0.35096266390864067,-1.1057584550688928,0.27181119239681967,0.3298743739659552,0.0135520410838047
215,08-03,100,-1.1915747340043132,0.33794747139294146,-3.5259169985587326,0.0006693255301901235,0.40393080637218126,0.1225656554773924
222,08-10,100,-0.6596185200693585,0.24524542751050693,-2.6896261706697824,0.008540879072178684,0.3717346403203703,0.07517179221820358
229,08-17,100,-1.020691454460571,0.28336152556318883,-3.6020820131876357,0.0005193035571784597,0.40710421607771385,0.12723702365854062
236,08-24,100,-1.088993964759033,0.2318229310253761,-4.697524787312037,9.523689075998073e-06,0.4556377095875115,0.19867999457602648
243,08-31,100,-1.0624602571917299,0.30614511718310494,-3.4704465221187046,0.000803451514633931,0.40164141304012035,0.11919558978846567
250,09-07,100,-0.29028318606971004,0.25292643390858754,-1.1476980938047145,0.2541689327492979,0.3305756025032238,0.01458427359730563
257,09-14,100,0.23069764061096842,0.26030263545300353,0.8862670184244825,0.37786215352889063,0.32661103160750005,0.00874828894587465
