comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha,pre_flower_mean_vpd,pre_flower_max_vpd,pre_flower_n_days_vpd_gt2,pre_flower_cum_et0,pre_flower_mean_tmax,pre_flower_mean_tmin,pre_flower_cum_precip,flower_set_mean_vpd,flower_set_max_vpd,flower_set_n_days_vpd_gt2,flower_set_cum_et0,flower_set_mean_tmax,flower_set_mean_tmin,flower_set_cum_precip,fruit_dev_mean_vpd,fruit_dev_max_vpd,fruit_dev_n_days_vpd_gt2,fruit_dev_cum_et0,fruit_dev_mean_tmax,fruit_dev_mean_tmin,fruit_dev_cum_precip,fruit_set_mean_vpd,fruit_set_max_vpd,fruit_set_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_mean_tmax,fruit_set_mean_tmin,fruit_set_cum_precip,fruit_fill_mean_vpd,fruit_fill_max_vpd,fruit_fill_n_days_vpd_gt2,fruit_fill_cum_et0,fruit_fill_mean_tmax,fruit_fill_mean_tmin,fruit_fill_cum_precip,cell_div_mean_vpd,cell_div_max_vpd,cell_div_n_days_vpd_gt2,cell_div_cum_et0,cell_div_mean_tmax,cell_div_mean_tmin,cell_div_cum_precip,cell_exp_mean_vpd,cell_exp_max_vpd,cell_exp_n_days_vpd_gt2,cell_exp_cum_et0,cell_exp_mean_tmax,cell_exp_mean_tmin,cell_exp_cum_precip,flower_mean_vpd,flower_max_vpd,flower_n_days_vpd_gt2,flower_cum_et0,flower_mean_tmax,flower_mean_tmin,flower_cum_precip,harvest_mean_vpd,harvest_max_vpd,harvest_n_days_vpd_gt2,harvest_cum_et0,harvest_mean_tmax,harvest_mean_tmin,harvest_cum_precip,kernel_fill_mean_vpd,kernel_fill_max_vpd,kernel_fill_n_days_vpd_gt2,kernel_fill_cum_et0,kernel_fill_mean_tmax,kernel_fill_mean_tmin,kernel_fill_cum_precip,maturation_mean_vpd,maturation_max_vpd,maturation_n_days_vpd_gt2,maturation_cum_et0,maturation_mean_tmax,maturation_mean_tmin,maturation_cum_precip,fill_mean_vpd,fill_max_vpd,fill_n_days_vpd_gt2,fill_cum_et0,fill_mean_tmax,fill_mean_tmin,fill_cum_precip,bud_break_mean_vpd,bud_break_max_vpd,bud_break_n_days_vpd_gt2,bud_break_cum_et0,bud_break_mean_tmax,bud_break_mean_tmin,bud_break_cum_precip,flower_veraison_mean_vpd,flower_veraison_max_vpd,flower_veraison_n_days_vpd_gt2,flower_veraison_cum_et0,flower_veraison_mean_tmax,flower_veraison_mean_tmin,flower_veraison_cum_precip,veraison_harvest_mean_vpd,veraison_harvest_max_vpd,veraison_harvest_n_days_vpd_gt2,veraison_harvest_cum_et0,veraison_harvest_mean_tmax,veraison_harvest_mean_tmin,veraison_harvest_cum_precip,season_mean_vpd,season_max_vpd,season_n_days_vpd_gt2,season_cum_et0,season_mean_tmax,season_mean_tmin,season_cum_precip
Montsià,2015,Cirerer i guinder,stone_fruit,cherry,1.0,2.997,0.820741739468637,1.2142843838438335,0.0,110.68837818503378,13.00082700912564,4.327771823689112,48.03999966041495,1.0907570317914053,1.6273016348924891,0.0,197.6981586515904,17.68067922123145,8.618157875603035,154.05333357707912,1.9746783967122568,2.8147469866364445,27.0,329.1219817002614,25.99612141593561,15.43035286658451,45.70166633216043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2015,Noguera,nut,walnut,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.481004160855189,2.349088926954014,7.0,269.1149095694224,21.57239351533152,11.51535007497654,37.191666481706,,,,,,,,,,,,,,,1.3429778326689634,2.223947890443016,9.0,169.37336202462512,22.89404345236192,14.911662767754253,172.77333419180167,2.089124716142755,2.935513901821632,51.0,489.34748788674665,29.004196863589108,19.72550459046297,156.51166508998722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montsià,2015,Presseguer,stone_fruit,stone_fruit,4.0,11.792,0.9177743887208576,1.605958421681995,0.0,151.07571506500244,14.584787763175342,6.131185861361252,154.3866670647015,,,,,,,,,,,,,,,1.481004160855189,2.349088926954014,7.0,269.1149095694224,21.57239351533152,11.51535007497654,37.191666481706,2.089124716142755,2.935513901821632,51.0,489.34748788674665,29.004196863589108,19.72550459046297,156.51166508998722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noguera,2015,Vinya de raïm per a vi,vine,vine,184.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.374967523277394,2.177334478149552,4.0,195.11115436177505,18.26063423584619,5.908646332919363,71.80421049353716,2.9600001876639386,4.438661134821473,78.0,544.9775288167752,29.464405215195736,16.44474627322411,141.39841957517754,1.942586922551272,2.791666014217046,28.0,249.48491034382272,26.146843771486083,15.82684044957266,143.53263187124148,,,,,,,
Noguera,2015,Olivera per a oliva d'oli,olive,olive,1788.0,0.81,,,,,,,,,,,,,,,,,,,,,,2.8859630575773694,4.557815101870474,51.0,350.9331393806559,30.841413032259744,19.137443902577548,134.8747356219315,,,,,,,,,,,,,,,,,,,,,,2.674826362718394,3.88499425611226,49.0,345.16397553996035,27.63529480349105,14.444116026620833,70.07947394359661,,,,,,,,,,,,,,,1.1780635867146827,2.107945383527169,6.0,191.04883570106404,19.38063389440024,9.820527115000564,183.861578802039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noguera,2015,Ametller,nut,almond,1752.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9409583114016352,1.852297634988609,1.0,123.96941464511973,13.326205436168904,2.6738294535083296,55.56421058683803,,,,,,,,2.316545166828241,3.789076283905069,52.0,458.66821635396855,25.203980943052137,12.095962166110532,103.1942106832407,2.8859630575773694,4.557815101870474,51.0,350.9331393806559,30.841413032259744,19.137443902577548,134.8747356219315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noguera,2015,Noguera,nut,walnut,10.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0318921282281286,3.235520805190244,28.0,283.83605862918654,23.15427765866826,9.916066843975836,47.10473698926599,,,,,,,,,,,,,,,1.3681673028966388,2.2023047418889936,6.0,157.92678459380798,21.47769765911483,11.92364147011839,129.63473633441487,2.889020651404903,4.438661134821473,75.0,525.7652971054379,30.362162354772664,18.286673930362404,190.96420931590623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osona,2015,Vinya de raïm per a vi,vine,vine,3.0,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9677617339256418,1.6497859814735552,0.0,153.59414916038511,15.335760297931634,4.343476242315597,155.02000063695013,2.034274161283428,3.325444582775878,46.0,444.6583967685699,26.116397094726583,14.198382435674276,245.0599993851036,1.4366386906376143,2.178564224868404,7.0,206.3546254515648,23.77901191086068,14.420822693871694,290.6400004386902,,,,,,,
Osona,2015,Olivera per a oliva d'oli,olive,olive,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,2.0484644856969174,3.499714467752907,30.0,288.5145958423616,27.932332783360657,17.267329554404007,206.0959998570383,,,,,,,,,,,,,,,,,,,,,,1.8527948702900676,2.691076838054264,23.0,283.5751797199249,24.359755869380788,12.09422757508327,155.06799958162011,,,,,,,,,,,,,,,0.9699391744882124,1.5208501016262408,0.0,160.38585213422775,18.13916441529664,8.83729382190078,342.1580006878823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osona,2015,Noguera,nut,walnut,20.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.437807773665536,2.4356237302736123,9.0,231.54319978952407,20.090186297307277,8.09361957487515,120.654000056535,,,,,,,,,,,,,,,1.0257130529566925,1.5606170322195112,0.0,130.3844239830971,19.53322058505701,10.88085222087925,279.4200006019325,2.012388471349909,3.3020715395172693,44.0,433.3577652692795,27.237805772864323,16.154282909890902,299.63599920570846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Jussà,2015,Vinya de raïm per a vi,vine,vine,214.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0241350490527603,1.6239689052930883,0.0,156.95388729657444,14.168305236673486,2.011002487432784,97.68714227687036,2.1056753778413344,3.269308140467421,55.0,444.3668106453759,24.696954013990336,12.345428902762302,172.75428431188425,1.4786796743348438,2.184681500782474,9.0,208.13572492769788,22.428314930828755,12.222050193768776,188.90285730175677,,,,,,,
Pallars Jussà,2015,Olivera per a oliva d'oli,olive,olive,577.0,0.78,,,,,,,,,,,,,,,,,,,,,,2.1529070619289667,3.3608875483233587,38.0,292.5642927544458,26.670335388183616,15.279788580687937,148.75285569911026,,,,,,,,,,,,,,,,,,,,,,1.8523739755291653,2.805802510583716,26.0,279.5207351446152,22.71118722241156,10.29533401239116,114.43642771816148,,,,,,,,,,,,,,,0.9788967972338428,1.6199696148431872,0.0,158.65665789374285,16.58459667163893,6.583080973243437,247.0750014740708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Jussà,2015,Ametller,nut,almond,1401.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7233973722229932,1.4012234071198897,0.0,96.75158784644944,9.444122750418549,-0.8475438300402696,95.71071414064086,,,,,,,,1.6243084002759771,2.7169876634549754,26.0,372.0542707868985,20.492334223916448,7.944724334764728,167.0164270611214,2.1529070619289667,3.3608875483233587,38.0,292.5642927544458,26.670335388183616,15.279788580687937,148.75285569911026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Jussà,2015,Noguera,nut,walnut,33.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4442781686263175,2.4409665153173283,9.0,230.2830473099436,18.548622370771294,5.767998588615637,86.11071291725551,,,,,,,,,,,,,,,1.0687443544717683,1.695744653751096,0.0,130.32984943475043,18.148531990140626,8.490344731422464,161.1278585601332,2.099905804114179,3.269308140467421,55.0,434.3355162314006,25.944535258986217,14.33118361479009,229.6585698429761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pallars Sobirà,2015,Vinya de raïm per a vi,vine,vine,5.0,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7208797330062777,1.1821740305565736,0.0,139.31214010715485,10.228682835599042,-0.6802445637258264,117.762857172106,1.4694872867720723,2.3992689257318065,16.0,395.2827009473529,20.637819287791785,9.098874308900085,204.0000003280916,1.162865934450128,1.813327001193075,1.0,192.72590136528015,19.29383857959329,9.12580679328438,200.6785697726799,,,,,,,
Pla d'Urgell,2015,Olivera per a oliva d'oli,olive,olive,30.0,0.73,,,,,,,,,,,,,,,,,,,,,,3.483815166628676,5.284170132752237,58.0,386.2313985824585,33.28895056939896,20.48263431672129,117.98500065365806,,,,,,,,,,,,,,,,,,,,,,3.2259609688362945,4.630151270858235,58.0,383.2214873433113,30.16114947209594,15.458809799444502,46.727500242646784,,,,,,,,,,,,,,,1.4213612867408758,2.541030009037539,15.0,217.88865910470489,21.29957506787648,10.741350211677991,144.01500224135816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla d'Urgell,2015,Ametller,nut,almond,21.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.102259618131602,2.112785162519676,4.0,143.7155942618847,15.217824231163952,3.504048596398328,54.20499981241301,,,,,,,,2.7824562604230154,4.525058199910987,67.0,509.060404419899,27.62437935294688,13.130658176967096,68.75750046083704,3.483815166628676,5.284170132752237,58.0,386.2313985824585,33.28895056939896,20.48263431672129,117.98500065365806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla d'Urgell,2015,Noguera,nut,walnut,3.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4239554806926176,3.793113663416358,39.0,314.8588126897812,25.510677675341014,10.932920887431184,29.702500202227384,,,,,,,,,,,,,,,1.6697151749104606,2.64571735065558,15.0,178.33514761924744,23.590520664903003,12.855892894307145,105.31500118551776,3.492812779426333,5.154337394871769,86.0,580.4329903125763,32.84328389375108,19.542446169645917,157.04000091226771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla de l'Estany,2015,Vinya de raïm per a vi,vine,vine,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0806050226462995,1.7434543280100925,1.0,162.43610522150993,17.519051623735294,6.444717557313035,178.93999760597944,2.321348669992486,3.9273509457588687,58.0,463.6229093074799,28.179369254734222,16.56268380206567,167.82999929599464,1.7984430769854804,2.552733725755796,24.0,219.23613131046292,26.46085810426808,16.462237899029866,251.71000130288303,,,,,,,
Pla de l'Estany,2015,Olivera per a oliva d'oli,olive,olive,20.0,1.5,,,,,,,,,,,,,,,,,,,,,,2.436302416356224,4.161749348277184,45.0,299.2374569177628,30.272619481240568,19.592031466576373,148.73999847471714,,,,,,,,,,,,,,,,,,,,,,2.053828751353148,3.133893022638141,31.0,295.8099423646927,26.344104103963897,14.356779404937267,110.7199995815754,,,,,,,,,,,,,,,1.2011791504537186,2.0151893935554868,6.0,176.40794041752815,20.64409957718065,10.71465772691666,271.02000332809985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pla de l'Estany,2015,Noguera,nut,walnut,21.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5139356164482127,2.208285775815257,11.0,239.6034083366394,21.89847166968175,10.045627681544593,101.6599980033934,,,,,,,,,,,,,,,1.309107070403118,2.068184864627331,6.0,142.56364431977272,22.13287868812437,12.679286418977354,209.73000308685005,2.410201846770896,3.9273509457588687,66.0,454.75445544719696,29.73634424624237,18.579075722072453,218.7599989026785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priorat,2015,Vinya de raïm per a vi,vine,vine,3064.0,4.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1163802751627998,1.626037254276439,0.0,199.6710337003072,16.865419715089253,6.746978743089375,100.17499981479097,2.292064948014904,3.244382989315774,58.0,534.1470566987991,27.28547798930737,15.853161223038406,70.8533334803457,1.6282553211742552,2.477687008037402,12.0,250.39887348810828,25.19307202615375,16.48794103737088,193.80166583880785,,,,,,,
Priorat,2015,Olivera per a oliva d'oli,olive,olive,1629.0,1.419,,,,,,,,,,,,,,,,,,,,,,2.216500303358459,3.277194252456858,36.0,339.84777530034387,28.927540900117627,19.193952302009844,109.44333234615624,,,,,,,,,,,,,,,,,,,,,,2.137493599547205,3.04822472462403,31.0,344.18546827634185,25.638505262364472,13.862976891356112,35.68000019465883,,,,,,,,,,,,,,,1.0564720860271888,1.960235786974311,3.0,208.19130421678224,19.284392013829294,10.798801285181312,198.88833349353325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priorat,2015,Ametller,nut,almond,623.0,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837424954135614,1.51486619328967,0.0,140.223761588335,12.974313699323604,3.929095527950676,103.8783328815674,,,,,,,,1.841473320085241,2.9703780916600584,31.0,455.78495883941656,23.248400610619868,11.829155767531647,54.18000041103611,2.216500303358459,3.277194252456858,36.0,339.84777530034387,28.927540900117627,19.193952302009844,109.44333234615624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priorat,2015,Avellaner,nut,hazelnut,447.0,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837424954135614,1.51486619328967,0.0,140.223761588335,12.974313699323604,3.929095527950676,103.8783328815674,,,,,,,,,,,,,,,1.6282553211742552,2.477687008037402,12.0,250.39887348810828,25.19307202615375,16.48794103737088,193.80166583880785,2.0332535883012177,3.193237369924295,58.0,645.7465472618738,25.09770171785618,13.846741122886806,89.35333369672298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priorat,2015,Cirerer i guinder,stone_fruit,cherry,5.0,2.997,0.6361245865861941,0.9809393165065954,0.0,89.90999200940132,10.369231850144576,1.598652485130893,40.29833306154857,1.1163802751627998,1.626037254276439,0.0,199.6710337003072,16.865419715089253,6.746978743089375,100.17499981479097,2.137493599547205,3.04822472462403,31.0,344.18546827634185,25.638505262364472,13.862976891356112,35.68000019465883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priorat,2015,Noguera,nut,walnut,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6036393256613155,2.552749836901555,11.0,279.88003981113434,21.182210186400724,9.83524775270558,26.52000024945785,,,,,,,,,,,,,,,1.205726004498619,2.020240006891673,3.0,165.53292432427406,21.12975230399379,12.687857355836984,156.6866668804238,2.2519031746808817,3.2177275930399767,56.0,515.752694328626,28.44562141307889,18.114435920162496,137.1033325077345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priorat,2015,Pomera,pome_fruit,pome_fruit,1.0,10.584,1.1163802751627998,1.626037254276439,0.0,199.6710337003072,16.865419715089253,6.746978743089375,100.17499981479097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.137493599547205,3.04822472462403,31.0,344.18546827634185,25.638505262364472,13.862976891356112,35.68000019465883,1.9544178286589264,3.192775619099996,39.0,440.3604619105657,26.99013638703722,17.593626580722113,228.97499912449467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribera d'Ebre,2015,Vinya de raïm per a vi,vine,vine,1016.0,6.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2599654387292174,1.8617608758268591,2.0,209.37713327578135,18.4691535610226,7.657599320065522,120.8200013020209,2.676800842896682,3.9068520461457688,80.0,568.6268433502742,29.35315520482036,16.93717559435355,91.12428571709565,1.884967025692453,2.8755802882382966,24.0,267.6875381129129,27.012173912173434,17.64385297359853,165.3100008639906,,,,,,,
Ribera d'Ebre,2015,Olivera per a oliva d'oli,olive,olive,5596.0,0.886,,,,,,,,,,,,,,,,,,,,,,2.551055789942656,3.8642955052517527,44.0,360.17781186103826,30.81075179280226,20.342899178359943,111.03428539021738,,,,,,,,,,,,,,,,,,,,,,2.501394074228641,3.718584065868343,51.0,367.0068118231637,27.72833291976181,14.929875008004636,41.731428704091485,,,,,,,,,,,,,,,1.2499920045242747,2.36442252366766,10.0,227.36718125854225,20.98207701199473,11.80050350650328,187.8414287348943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribera d'Ebre,2015,Ametller,nut,almond,1750.0,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9293427808334488,1.73808317505842,1.0,146.47074088879992,14.352293325798298,4.84882658803725,121.37428647758703,,,,,,,,2.140250780841609,3.5857560071440195,52.0,484.6145618302482,25.202840261893545,12.835494999908038,63.36428621012185,2.551055789942656,3.8642955052517527,44.0,360.17781186103826,30.81075179280226,20.342899178359943,111.03428539021738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribera d'Ebre,2015,Avellaner,nut,hazelnut,86.0,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9293427808334488,1.73808317505842,1.0,146.47074088879992,14.352293325798298,4.84882658803725,121.37428647758703,,,,,,,,,,,,,,,1.884967025692453,2.8755802882382966,24.0,267.6875381129129,27.012173912173434,17.64385297359853,165.3100008639906,2.3642906563535577,3.827301926734315,81.0,686.2345933573586,27.069839627625534,14.881375608064555,112.75714322312602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribera d'Ebre,2015,Cirerer i guinder,stone_fruit,cherry,14.0,2.997,0.7264081519396152,1.1157410454735597,0.0,97.32379009042468,11.75922764369422,2.390748429933437,43.911427960065865,1.2599654387292174,1.8617608758268591,2.0,209.37713327578135,18.4691535610226,7.657599320065522,120.8200013020209,2.501394074228641,3.718584065868343,51.0,367.0068118231637,27.72833291976181,14.929875008004636,41.731428704091485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribera d'Ebre,2015,Noguera,nut,walnut,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8446428703653155,2.975226930829165,27.0,297.50424715450833,23.04444092654514,10.816227547067133,30.698571913210408,,,,,,,,,,,,,,,1.423783466766088,2.456325868976685,10.0,179.64007303544452,22.895675737796424,13.759899816580086,139.30285803654365,2.61309853196464,3.848494329065697,69.0,547.2881265367779,30.413197592030425,19.233694713900576,143.69999968712887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segarra,2015,Vinya de raïm per a vi,vine,vine,96.0,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2436906886301995,2.03006439505942,3.0,199.9232760667801,17.37314827785251,5.797769470770742,81.32555531337857,2.773843716907161,4.173217504493007,76.0,562.1121425098844,28.811495440939225,15.805630979676202,148.36333326084747,1.8254817036463211,2.596056966427756,23.0,254.5727259980308,25.649786454775757,15.439259969297895,171.79111241611344,,,,,,,
Segarra,2015,Olivera per a oliva d'oli,olive,olive,443.0,0.9,,,,,,,,,,,,,,,,,,,,,,2.712717795283005,4.330038252770273,50.0,357.6173600620693,30.30793731580074,18.62452754632548,144.11666657113366,,,,,,,,,,,,,,,,,,,,,,2.508216221506346,3.6168713523906497,47.0,358.20661430888714,26.94258649648867,13.740673639127271,80.4166669421312,,,,,,,,,,,,,,,1.100457345370184,1.9601227042106704,2.0,200.96623324685623,18.990357235266927,9.652697970025876,210.87888961181875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segarra,2015,Ametller,nut,almond,581.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853022815476918,1.8011447340142326,1.0,129.3402163055208,12.58537052822654,2.594697585168779,56.22222255522178,,,,,,,,2.155150898002334,3.548381224374773,49.0,473.3067384031084,24.445651293557813,11.548963207202975,124.32777783812747,2.712717795283005,4.330038252770273,50.0,357.6173600620693,30.30793731580074,18.62452754632548,144.11666657113366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segarra,2015,Noguera,nut,walnut,6.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.903586537896223,3.110937645273686,26.0,293.79594773716394,22.462724596034,9.470920872644887,63.95777769945561,,,,,,,,,,,,,,,1.2641180973253408,2.020522416277592,2.0,163.23124333222705,20.98313979963573,11.723735438279135,157.28000078246828,2.697700611022708,4.1678339043956845,73.0,537.1281507280138,29.711088923210127,17.69511072278601,204.48666670980552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segrià,2015,Vinya de raïm per a vi,vine,vine,195.0,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5510650596776985,2.2840026640899995,11.0,222.84879287332296,20.004194190853944,7.554965528894666,78.29062544123735,3.38110664479591,4.953249176332923,84.0,608.9185264110565,31.423250770568867,17.64551134938781,93.13624938263092,2.287662023943396,3.165044137780504,42.0,282.7704984769225,28.20732216131493,17.30838252833634,114.93125046778005,,,,,,,
Segrià,2015,Olivera per a oliva d'oli,olive,olive,10343.0,0.74,,,,,,,,,,,,,,,,,,,,,,3.311283015011272,5.030378815961567,57.0,392.02271200716496,32.83004584158623,20.59555658525038,102.18499951134436,,,,,,,,,,,,,,,,,,,,,,3.082721608558115,4.448275344897234,55.0,387.3483286499977,29.66089648262401,15.660761279747158,37.42562484939117,,,,,,,,,,,,,,,1.3874773581467394,2.5070178452887864,15.0,224.275926861912,21.32672347184068,11.192899888426416,129.92500137665775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segrià,2015,Albercoquer,stone_fruit,apricot,27.0,5.2,,,,,,,,,,,,,,,,,,,,,,2.294264763588976,3.525676665544836,36.0,316.5395998209715,24.952206527209693,11.18616225445859,23.201874971273355,,,,,,,,,,,,,,,,,,,,,,1.068801653338573,1.9265124752453149,3.0,148.8380242958665,15.148830226316312,4.355068762827751,78.23750035022385,3.6847431459005153,5.134666922460909,56.0,419.3617326468229,33.254137283075075,19.699572040995623,86.42437437735498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segrià,2015,Ametller,nut,almond,3141.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068801653338573,1.9265124752453149,3.0,148.8380242958665,15.148830226316312,4.355068762827751,78.23750035022385,,,,,,,,2.656084497578905,4.337368028197311,63.0,514.3311347067356,27.131456999726367,13.362078966413248,53.91562481538858,3.311283015011272,5.030378815961567,57.0,392.02271200716496,32.83004584158623,20.59555658525038,102.18499951134436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segrià,2015,Cirerer i guinder,stone_fruit,cherry,2.0,2.09,0.7470004742178801,1.1150430242032936,0.0,87.67212656140327,11.704724011178769,1.4958177728168265,34.43812473921571,1.5510650596776985,2.2840026640899995,11.0,222.84879287332296,20.004194190853944,7.554965528894666,78.29062544123735,3.082721608558115,4.448275344897234,55.0,387.3483286499977,29.66089648262401,15.660761279747158,37.42562484939117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segrià,2015,Magraner,other,other,3.0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7555566444776285,4.604943642523317,134.0,1018.6718309447168,28.804555323866563,16.064705607930186,224.5574998164084
