,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sigma,0.422,0.096,0.283,0.564,0.005,0.007,459.0,275.0,1.01
Intercept,6.41,2.738,2.713,10.515,0.272,0.355,123.0,153.0,1.03
vpd_preflower_mean,-1.678,1.195,-3.61,0.224,0.051,0.025,542.0,1795.0,1.01
vpd_flowering_mean,0.31,0.619,-0.668,1.375,0.021,0.014,848.0,460.0,1.0
vpd_pit_mean,-0.897,0.496,-1.654,-0.056,0.013,0.011,1341.0,1856.0,1.01
lag_yield,-0.866,0.244,-1.283,-0.489,0.01,0.009,746.0,243.0,1.01
1|comarca_sigma,3.028,4.253,0.0,8.509,0.884,1.063,39.0,27.0,1.07
1|comarca[Baix Ebre],-0.09,1.858,-3.214,1.906,0.217,0.413,106.0,84.0,1.05
1|comarca[Montsià],-0.441,1.872,-3.485,1.659,0.219,0.415,104.0,86.0,1.05
