doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
163,0.00015381584449345449,0.004655876304673069,0.005662879587346039,-2.456575168222767e-06,-0.0005897623089271683,0.00039478148845805674
164,0.00012572907195225903,0.004513993510726382,0.005458913482162646,-8.528016562194741e-06,-0.0005936827091282388,0.00038788002041447415
165,0.00011907760974976085,0.004544445357458404,0.0054987910455552525,-1.5826822423478617e-05,-0.0005983464468931452,0.0003816033865606755
166,0.00013639612945974848,0.004730626595550634,0.005739400640089489,-2.2691771020850826e-05,-0.0006019824487292576,0.00037397862568881805
167,0.00016970900904089638,0.005018601896908141,0.00610641118200047,-3.0415649978912997e-05,-0.0006059453272290278,0.00036635485495266996
168,0.00022683083495953375,0.005321996676030936,0.006469901836640492,-3.7414570087286925e-05,-0.0006108457040300343,0.0003606907244707142
169,0.0002945796423042431,0.005735613682931426,0.006989011967894164,-4.5067884013302414e-05,-0.0006145147416225931,0.0003549595295745636
170,0.0003126459954601497,0.005816067450099941,0.007080210483806365,-5.1764897085187725e-05,-0.0006208219694702873,0.0003476341304341829
171,0.0002482045402122852,0.005420107273174029,0.0065667815968720586,-5.817291816313397e-05,-0.0006260467470458743,0.00034021663835496157
172,0.00017804666663026882,0.004815149710855189,0.005796530148696593,-6.459382144521215e-05,-0.000631641923910835,0.00033586934887308887
173,6.505770904481778e-05,0.0037732626093841307,0.004473807368192385,-7.046526764754751e-05,-0.0006375640452606888,0.0003306593329008207
174,9.760322338801767e-05,0.0037833615803852293,0.004454272140364134,-7.664150443435644e-05,-0.0006429491235679888,0.0003246026446841113
175,8.701625265728554e-05,0.0037276889598408906,0.004385523369582736,-8.411171917857191e-05,-0.0006470458668016508,0.0003186916087803915
176,7.82019141175938e-05,0.0036406694055869404,0.00427858628719929,-9.045070442188541e-05,-0.0006501073189207958,0.0003115416048309105
177,4.491602607494013e-05,0.003263633787792095,0.003798680858010165,-9.766106013643188e-05,-0.0006545933221758587,0.0003093229734086116
178,-4.088344115539082e-05,0.00243371966257381,0.0027485837391927775,-0.00010496795042480942,-0.0006588352259335685,0.0003038916901957052
179,-5.055205867690749e-05,0.002683501747863281,0.003070601947130333,-0.00011181601200228965,-0.0006643436602268238,0.0002973456346094163
180,-0.00013959565948824871,0.0019088756306347245,0.002044277502087403,-0.00011851629968506687,-0.0006698821022901711,0.0002894899412162691
181,-0.00018058154439302206,0.001352661353690766,0.0013198231543074515,-0.00012553737806612867,-0.0006749000417828933,0.00028262058990216073
182,-0.000369575761937355,-0.00010499888088252648,-0.0005424964457600054,-0.00013276344418222414,-0.0006792502353759238,0.0002767446808344317
183,-0.0003458583245539744,0.00017934484979047373,-0.00017781240719912163,-0.0001397880453573604,-0.0006850096834637466,0.00027343320676306246
184,-0.00033616751931049403,0.00030880535131597967,-1.5619981074272447e-05,-0.00014616732476673445,-0.0006921468235080189,0.0002666147070393298
185,-0.00036501804251381256,3.0037628707028865e-05,-0.0003974888165610626,-0.00015365594773400439,-0.0006965759047764176,0.00026033836778235035
186,-0.00037688082458179484,-7.94473936439114e-05,-0.0005444546159770605,-0.00015972720392777085,-0.0007024087778487624,0.0002541626408219676
187,-0.0010195119638479312,-0.006001540268626724,-0.008049041869964458,-0.00016666428771829598,-0.0007082977393720618,0.00024776482851549783
188,-0.0010151026601310296,-0.005841865535439866,-0.007842725922296439,-0.00017404927505784807,-0.0007145314409851281,0.00024009993352444998
189,-0.0009421218321188728,-0.005222173068426598,-0.007043758401162516,-0.00018083173805450646,-0.0007201125126676721,0.00023245130714656155
190,-0.0008718554479932301,-0.004361635290078898,-0.0059350117224467236,-0.00018693350073906812,-0.0007242102396615961,0.000227115325235531
191,-0.0008454471691293291,-0.004146355096653967,-0.005660011879722253,-0.00019321531247947727,-0.0007292867780410978,0.00022066894159683564
192,-0.0008356354847146297,-0.003978460718310287,-0.005441065550204894,-0.00020014301037211022,-0.0007345988881896899,0.00021499433893461825
193,-0.0008174371453755292,-0.0038083578635067414,-0.005229572274322043,-0.0002068045914833373,-0.000739067780351436,0.00021116667543915433
194,-0.0008220035830425812,-0.003733535341581801,-0.005131071174249304,-0.00021434279887902404,-0.0007455558217085268,0.00020511276016616173
195,-0.0007996799754303693,-0.0034677811335923417,-0.0047928819050532135,-0.0002215178560625149,-0.0007525706037126045,0.0001988486273124943
196,-0.000779772433162895,-0.003289773343780312,-0.004569937015427111,-0.0002288051945939236,-0.0007584163576628665,0.00019272140140309967
197,-0.000763306488517277,-0.0028988791591017834,-0.0040711413221925,-0.0002367521426203224,-0.0007620914271328908,0.00018615822474136713
198,-0.0006950747199054368,-0.00214739492449821,-0.0031090550767329415,-0.00024433293447428896,-0.0007674408186211197,0.00017992202613821006
199,-0.0006747160837199292,-0.0019429476093319798,-0.002844219837363737,-0.0002517079049562729,-0.0007708502374819519,0.00017494806849604693
200,-0.0006557503087995188,-0.001728146799751633,-0.002565687132726883,-0.00025915895463593037,-0.0007743497578036898,0.00016835230199118616
201,-0.0006450059683021526,-0.001568266774612916,-0.0023541672442699683,-0.00026757023600780495,-0.0007787796878869714,0.00016143260125219406
202,-0.00059243088118183,-0.0010617603854182463,-0.0017123744834368335,-0.00027456170383212224,-0.000783117118060511,0.00015351726390673472
203,-0.0005681142869948039,-0.0007622690082859446,-0.0013223333664472924,-0.00028170475563912,-0.0007885279726703809,0.00014688965520956126
204,-0.0005037312558314095,-0.00035851666298339645,-0.0008042075200609613,-0.0002891057985010257,-0.0007924881058885525,0.00013970614031078775
205,-0.0004927129581860459,-0.00012913657674169243,-0.0005061826516109748,-0.0002974654990086778,-0.0007966498971027433,0.00013476535250918527
206,-0.00047452057189504107,0.00015459587383928285,-0.00013363647500616962,-0.00030496228953411704,-0.0008028004189120563,0.00012695055228414983
207,-0.00040322994201833656,0.0006129929632818586,0.0004356418419327388,-0.0003127629230357554,-0.0008092661242905496,0.00012049830184472409
208,-0.00036297915843148276,0.0012029139903340046,0.0011727966805340744,-0.00032069783640236316,-0.0008154540643807311,0.00011463921928837157
209,-0.0003620970470856575,0.001119793694067741,0.0010630578615857093,-0.00032869462225958737,-0.0008218473974504761,0.00010773597370124063
210,-0.00044785190921361806,0.00029870008155459055,2.8970519452056786e-05,-0.0003364255139329861,-0.0008275985528699864,9.947192405150163e-05
211,-0.0004544431079713134,0.00022771768563700892,-6.267112251769518e-05,-0.00034496370532117077,-0.0008329483947023069,9.272255218829094e-05
212,-0.0003645619376180798,0.0004421216733685618,0.00015812066748680247,-0.0003535211565758076,-0.0008394562326615956,8.698892284461961e-05
213,-0.00036694694994399905,0.00037802115327000767,7.855901682320673e-05,-0.00036146536161923054,-0.0008446448634556904,7.919453441559132e-05
214,-0.00036827876985679505,0.0003401777433294011,2.5610812937396203e-05,-0.0003707674048638803,-0.0008516293963389923,7.099704550681262e-05
215,-0.00035551112404840423,0.0004515674997015452,0.00015722037191625072,-0.00037877636902754295,-0.0008578358007984475,6.344614653333801e-05
216,-0.0003605352420322053,0.00028890395859502727,-5.9532399460698194e-05,-0.0003871100305364823,-0.0008622733593724777,5.338725207691192e-05
217,-0.0004050231160258192,-9.540114221953021e-05,-0.0005407842942490415,-0.0003957598930922091,-0.000867814437713622,4.835064930009302e-05
218,-0.0003934677053178488,-3.9121716002955886e-05,-0.00047212444571202207,-0.0004046418766648829,-0.0008731788557879239,4.5791975151489305e-05
