doy,beta_wd_state,beta_vpd
111,0.00038801766883797377,-0.0005926530336358122
112,0.00037422111963848997,-0.0005650978587845819
113,0.0003605108340421711,-0.0005386333897078656
114,0.0003468860753870603,-0.0005132383527828936
115,0.0003333461070112007,-0.0004888914743868963
116,0.0003198901922526357,-0.0004655714808971042
117,0.0003065175944494085,-0.0004432570986907478
118,0.0002932275769395625,-0.00042192705414505747
119,0.00028001940306114057,-0.00040156007363726385
120,0.0002668923361521865,-0.0003821348835445972
121,0.00025384563955074303,-0.00036363021024428817
122,0.00024087857659485377,-0.00034602478011356707
123,0.00022799041062256185,-0.0003292973195296644
124,0.00021518040497191067,-0.00031342655486981064
125,0.00020244782298094318,-0.00029839121251123627
126,0.000189791927987703,-0.00028417001883117174
127,0.00017721198333023317,-0.0002707417002068475
128,0.00016470725234657703,-0.000258084983015494
129,0.0001522769983747778,-0.0002461785936343417
130,0.0001399204847528787,-0.00023500125844062107
131,0.00012763697481892297,-0.00022453170381156267
132,0.00011542573191095394,-0.00021474865612439674
133,0.00010328601936701492,-0.00020563084175635396
134,9.121710052514918e-05,-0.0001971569870846647
135,7.92182387233999e-05,-0.00018930581848655942
136,6.728869729981027e-05,-0.0001820560623392686
137,5.542773959242358e-05,-0.00017538644502002265
138,4.363462893928319e-05,-0.0001692756929060521
139,3.1908628678432264e-05,-0.00016370253237458737
140,2.0249002147914214e-05,-0.00015864568980285897
141,8.655012685772101e-06,-0.00015408389156809733
142,-2.8740763699507414e-06,-0.00014999586404753287
143,-1.4339001681211037e-05,-0.00014636033361839612
144,-2.5740499909965482e-05,-0.0001431560266579175
145,-3.707930771817112e-05,-0.0001403616695433275
146,-4.8356161767784114e-05,-0.00013795598865185655
147,-5.957179872076169e-05,-0.00013591771036073513
148,-7.072695523906058e-05,-0.00013422556104719373
149,-8.182236798463715e-05,-0.0001328582670884627
150,-9.285877361944853e-05,-0.00013179455486177268
151,-0.00010383690880545122,-0.00013101315074435398
152,-0.00011475751020460217,-0.00013049278111343715
153,-0.00012562131447885783,-0.0001302121723462526
154,-0.00013642905829017518,-0.0001301500508200308
155,-0.0001471814783005109,-0.00013028514291200222
