cohort,comarca,year,row_idx,yield_tha,lag_yield,year_str,year_code
arbequina,Baix Penedès,2017,109,0.3973333333333335,0.1632222222222221,2017,1
arbequina,Baix Penedès,2018,110,-1.469666666666667,0.2132222222222224,2018,2
arbequina,Baix Penedès,2019,111,0.9673333333333328,-1.6537777777777778,2019,3
arbequina,Baix Penedès,2020,112,0.2723333333333335,0.7832222222222218,2020,4
arbequina,Baix Penedès,2021,113,0.1633333333333335,0.0882222222222224,2021,5
arbequina,Baix Penedès,2022,114,-1.9886666666666664,-0.0207777777777775,2022,6
arbequina,Baix Penedès,2024,116,0.1733333333333333,0.9532222222222226,2024,7
arbequina,Conca de Barberà,2016,117,0.1024444444444441,2.2654444444444444,2016,0
arbequina,Conca de Barberà,2017,118,1.1524444444444444,-0.2175555555555557,2017,1
arbequina,Conca de Barberà,2018,119,0.7104444444444442,0.8324444444444445,2018,2
arbequina,Conca de Barberà,2019,120,0.8024444444444443,0.3904444444444443,2019,3
arbequina,Conca de Barberà,2020,121,-0.7975555555555558,0.4824444444444444,2020,4
arbequina,Conca de Barberà,2021,122,0.462444444444444,-1.1175555555555556,2021,5
arbequina,Conca de Barberà,2022,123,-1.6225555555555558,0.1424444444444441,2022,6
arbequina,Conca de Barberà,2024,125,-0.2945555555555557,-0.8355555555555556,2024,7
arbequina,Garrigues,2016,126,-0.379,-0.261222222222222,2016,0
arbequina,Garrigues,2017,127,0.1709999999999998,-0.1712222222222221,2017,1
arbequina,Garrigues,2018,128,-0.1589999999999998,0.3787777777777776,2018,2
arbequina,Garrigues,2019,129,-0.0790000000000001,0.048777777777778,2019,3
arbequina,Garrigues,2020,130,0.1709999999999998,0.1287777777777776,2020,4
arbequina,Garrigues,2021,131,-0.1080000000000001,0.3787777777777776,2021,5
arbequina,Garrigues,2022,132,-0.8690000000000002,0.0997777777777777,2022,6
arbequina,Garrigues,2024,134,1.4009999999999998,0.0587777777777778,2024,7
arbequina,Priorat,2016,135,-0.2206666666666668,0.5552222222222221,2016,0
arbequina,Priorat,2017,136,1.3293333333333337,-0.3827777777777781,2017,1
arbequina,Priorat,2018,137,0.0953333333333334,1.1672222222222222,2018,2
arbequina,Priorat,2019,138,1.2793333333333332,-0.0667777777777778,2019,3
arbequina,Priorat,2020,139,-0.5856666666666668,1.117222222222222,2020,4
arbequina,Priorat,2021,140,0.6393333333333331,-0.7477777777777781,2021,5
arbequina,Priorat,2022,141,-1.4456666666666669,0.4772222222222217,2022,6
arbequina,Priorat,2024,143,-0.7416666666666667,-0.5117777777777781,2024,7
arbequina,Segrià,2016,144,-0.2384444444444442,-0.2134444444444447,2016,0
arbequina,Segrià,2017,145,0.3415555555555558,-0.1034444444444444,2017,1
arbequina,Segrià,2018,146,-0.3984444444444444,0.4765555555555556,2018,2
arbequina,Segrià,2019,147,-0.3184444444444443,-0.2634444444444446,2019,3
arbequina,Segrià,2020,148,-0.0284444444444442,-0.1834444444444445,2020,4
arbequina,Segrià,2021,149,-0.2834444444444441,0.1065555555555555,2021,5
arbequina,Segrià,2022,150,-1.2924444444444445,-0.1484444444444443,2022,6
arbequina,Segrià,2024,152,0.8665555555555553,1.4865555555555554,2024,7
arbequina,Tarragonès,2016,153,0.3258888888888887,1.5095555555555555,2016,0
arbequina,Tarragonès,2017,154,0.3758888888888889,0.0265555555555554,2017,1
arbequina,Tarragonès,2018,155,-0.5411111111111113,0.0765555555555557,2018,2
arbequina,Tarragonès,2019,156,1.790888888888889,-0.8404444444444445,2019,3
arbequina,Tarragonès,2020,157,-0.3291111111111111,1.4915555555555555,2020,4
arbequina,Tarragonès,2021,158,0.8178888888888887,-0.6284444444444444,2021,5
arbequina,Tarragonès,2022,159,-2.399111111111111,0.5185555555555554,2022,6
arbequina,Tarragonès,2024,161,-0.8851111111111112,0.5445555555555557,2024,7
arbequina,Urgell,2016,162,-0.261111111111111,-0.1655555555555556,2016,0
arbequina,Urgell,2017,163,0.3488888888888892,-0.0555555555555558,2017,1
arbequina,Urgell,2018,164,-0.3111111111111109,0.5544444444444445,2018,2
arbequina,Urgell,2019,165,-0.2311111111111108,-0.1055555555555556,2019,3
arbequina,Urgell,2020,166,0.0988888888888892,-0.0255555555555555,2020,4
arbequina,Urgell,2021,167,0.0788888888888892,0.3044444444444445,2021,5
arbequina,Urgell,2022,168,-1.181111111111111,0.2844444444444445,2022,6
arbequina,Urgell,2024,170,1.4788888888888891,0.1844444444444444,2024,7
