doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
68,0.01206985378871134,0.015289289741136901,0.01960253026767122,-0.006257374931238178,-0.011548932111283609,-0.0009361066023006359
69,0.012853128230651415,0.01604563030220535,0.01946040201097098,-0.006114469261422645,-0.011295634966532624,-0.0008900822133112909
70,0.00971346507035044,0.011875757926903978,0.013143014229529895,-0.005960362929449141,-0.011030882085994866,-0.0008540008869315703
71,0.0019729217099732116,0.002467834813804474,0.0010013008314805575,-0.005812733975949274,-0.0107819099920125,-0.0007935689375887702
72,0.003356988638470579,0.00450068893375197,0.006488198851018362,-0.005674001552624822,-0.010555285578988072,-0.0007548435945779879
73,0.010536262335557194,0.013530544511721004,0.019865738393104012,-0.00553109418962178,-0.010316683302607436,-0.0007006683260589845
74,0.00822484424642513,0.01040865587753218,0.012954597373174982,-0.005388883333962971,-0.010074083097794555,-0.0006512819864406256
75,0.0072474275314482915,0.008973662374023623,0.008033681831104407,-0.005251910101334408,-0.009838336030904109,-0.000603248705486406
76,0.011611851791406983,0.01446518607374027,0.0171253271004328,-0.005129953864676672,-0.00961921980226193,-0.0005548755310269807
77,0.006356430621057368,0.008050039224930163,0.009310754193253152,-0.0050021448781234976,-0.009388492051417363,-0.0005052638793662696
78,0.0008390696309734082,0.0016270261797842057,0.0026582211671874723,-0.004882437741998888,-0.009173749167413637,-0.0004772468298500208
79,0.004812879307817303,0.006416081965650433,0.008503190628960726,-0.004758951108343742,-0.008959738808313742,-0.00041716460465559554
80,0.00608930519896463,0.007723903865806142,0.009247776119145455,-0.004646914166799416,-0.008754896863852316,-0.0003810349362356001
81,0.0022767590965056665,0.0027670453960223235,0.0010785515056109369,-0.004525929144815002,-0.00855463231669196,-0.0003335218747629092
82,0.005865917120074733,0.006904851389251038,0.003916898958608344,-0.00441599526793877,-0.008356682264986091,-0.0003099934228860963
83,0.010104827652978349,0.01233534213028287,0.011678637508438169,-0.004296794487980038,-0.008152687653634916,-0.0002712672912278363
84,0.008365784673593576,0.010278539343989408,0.010017642522342114,-0.0041787584956093655,-0.007969848638284458,-0.0002317888123096528
