cohort,comarca,year,row_idx,yield_tha,lag_yield,year_str,year_code
all_olive,Baix Ebre,2018,47,-0.2567777777777777,-0.0905555555555555,2018,1
all_olive,Baix Ebre,2019,48,0.4992222222222222,-0.2965555555555554,2019,2
all_olive,Baix Ebre,2020,49,0.2302222222222223,0.4594444444444445,2020,3
all_olive,Baix Ebre,2021,50,0.3882222222222222,0.1904444444444446,2021,4
all_olive,Baix Ebre,2022,51,-0.7127777777777777,0.3484444444444445,2022,5
all_olive,Baix Ebre,2023,52,0.7262222222222223,-0.7525555555555554,2023,6
all_olive,Baix Ebre,2024,53,-0.7977777777777777,0.6864444444444446,2024,7
all_olive,Baix Penedès,2016,54,0.0490000000000001,0.7463333333333335,2016,0
all_olive,Baix Penedès,2018,56,-0.6599999999999999,0.2463333333333333,2018,1
all_olive,Baix Penedès,2019,57,0.534,-0.8046666666666666,2019,2
all_olive,Baix Penedès,2020,58,0.266,0.3893333333333333,2020,3
all_olive,Baix Penedès,2021,59,0.1169999999999999,0.1213333333333333,2021,4
all_olive,Baix Penedès,2022,60,-1.0179999999999998,-0.0276666666666667,2022,5
all_olive,Baix Penedès,2023,61,0.732,-1.1626666666666663,2023,6
all_olive,Baix Penedès,2024,62,-0.411,0.5873333333333333,2024,7
all_olive,Conca de Barberà,2016,63,0.4504444444444444,1.0965555555555555,2016,0
all_olive,Conca de Barberà,2018,65,0.2824444444444443,0.2965555555555554,2018,1
all_olive,Conca de Barberà,2019,66,0.4504444444444444,0.0865555555555555,2019,2
all_olive,Conca de Barberà,2020,67,-0.1045555555555557,0.2545555555555556,2020,3
all_olive,Conca de Barberà,2021,68,0.1644444444444444,-0.3004444444444445,2021,4
all_olive,Conca de Barberà,2022,69,-0.8115555555555556,-0.0314444444444443,2022,5
all_olive,Conca de Barberà,2023,70,-0.4535555555555557,-1.0074444444444444,2023,6
all_olive,Conca de Barberà,2024,71,-0.4705555555555556,-0.6494444444444445,2024,7
all_olive,Garrigues,2016,72,0.0102222222222221,-0.0103333333333331,2016,0
all_olive,Garrigues,2018,74,0.0202222222222221,0.1596666666666667,2018,1
all_olive,Garrigues,2019,75,0.0302222222222221,0.0296666666666667,2019,2
all_olive,Garrigues,2020,76,0.1002222222222222,0.0396666666666667,2020,3
all_olive,Garrigues,2021,77,0.0202222222222221,0.1096666666666668,2021,4
all_olive,Garrigues,2022,78,-0.3117777777777778,0.0296666666666667,2022,5
all_olive,Garrigues,2023,79,-0.0847777777777778,-0.3023333333333332,2023,6
all_olive,Garrigues,2024,80,0.0652222222222221,-0.0753333333333332,2024,7
all_olive,Montsià,2016,81,0.1180000000000001,-0.3677777777777776,2016,0
all_olive,Montsià,2018,83,-0.4209999999999999,0.0212222222222222,2018,1
all_olive,Montsià,2019,84,-0.0269999999999999,-0.4927777777777776,2019,2
all_olive,Montsià,2020,85,0.4539999999999999,-0.0987777777777776,2020,3
all_olive,Montsià,2021,86,0.357,0.3822222222222222,2021,4
all_olive,Montsià,2022,87,-0.608,0.2852222222222222,2022,5
all_olive,Montsià,2023,88,0.976,-0.6797777777777777,2023,6
all_olive,Montsià,2024,89,-0.942,0.9042222222222224,2024,7
all_olive,Noguera,2016,90,0.0365555555555555,-0.014,2016,0
all_olive,Noguera,2018,92,0.0465555555555555,0.1559999999999999,2018,1
all_olive,Noguera,2019,93,0.0665555555555555,0.0259999999999999,2019,2
all_olive,Noguera,2020,94,0.1365555555555555,0.0459999999999999,2020,3
all_olive,Noguera,2021,95,0.0565555555555555,0.1159999999999998,2021,4
all_olive,Noguera,2022,96,-0.2874444444444444,0.0359999999999999,2022,5
all_olive,Noguera,2023,97,-0.0534444444444444,-0.308,2023,6
all_olive,Noguera,2024,98,-0.1784444444444444,-0.074,2024,7
all_olive,Pallars Jussà,2016,99,0.0001111111111111,-0.0165555555555554,2016,0
all_olive,Pallars Jussà,2018,101,0.0401111111111111,0.1534444444444445,2018,1
all_olive,Pallars Jussà,2019,102,0.0601111111111111,0.0534444444444445,2019,2
all_olive,Pallars Jussà,2020,103,0.130111111111111,0.0734444444444445,2020,3
all_olive,Pallars Jussà,2021,104,0.130111111111111,0.1434444444444444,2021,4
all_olive,Pallars Jussà,2022,105,-0.4338888888888889,0.1434444444444444,2022,5
all_olive,Pallars Jussà,2023,106,-0.1568888888888888,-0.4205555555555554,2023,6
all_olive,Pallars Jussà,2024,107,0.0901111111111111,-0.1435555555555554,2024,7
all_olive,Priorat,2016,108,0.5058888888888889,0.3046666666666666,2016,0
all_olive,Priorat,2018,110,-0.149111111111111,0.2006666666666665,2018,1
all_olive,Priorat,2019,111,0.640888888888889,-0.2693333333333334,2019,2
all_olive,Priorat,2020,112,0.0308888888888888,0.5206666666666666,2020,3
all_olive,Priorat,2021,113,0.313888888888889,-0.0893333333333334,2021,4
all_olive,Priorat,2022,114,-0.6561111111111111,0.1936666666666666,2022,5
all_olive,Priorat,2023,115,-0.350111111111111,-0.7763333333333333,2023,6
all_olive,Priorat,2024,116,-0.657111111111111,-0.4703333333333334,2024,7
all_olive,Ribera d'Ebre,2016,117,0.4441111111111111,-0.037,2016,0
all_olive,Ribera d'Ebre,2018,119,-0.1538888888888889,0.3519999999999998,2018,1
all_olive,Ribera d'Ebre,2019,120,0.239111111111111,-0.221,2019,2
all_olive,Ribera d'Ebre,2020,121,0.1741111111111111,0.1719999999999999,2020,3
all_olive,Ribera d'Ebre,2021,122,0.1841111111111111,0.1069999999999999,2021,4
all_olive,Ribera d'Ebre,2022,123,-0.5238888888888888,0.1169999999999999,2022,5
all_olive,Ribera d'Ebre,2023,124,-0.2088888888888889,-0.591,2023,6
all_olive,Ribera d'Ebre,2024,125,-0.5738888888888889,-0.276,2024,7
all_olive,Segrià,2016,126,0.0043333333333333,-0.0206666666666667,2016,0
all_olive,Segrià,2018,128,0.0343333333333333,0.1293333333333333,2018,1
all_olive,Segrià,2019,129,0.0743333333333332,0.0293333333333333,2019,2
all_olive,Segrià,2020,130,0.1443333333333333,0.0693333333333332,2020,3
all_olive,Segrià,2021,131,0.0843333333333332,0.1393333333333333,2021,4
all_olive,Segrià,2022,132,-0.3606666666666667,0.0793333333333332,2022,5
all_olive,Segrià,2023,133,-0.0546666666666667,-0.3656666666666667,2023,6
all_olive,Segrià,2024,134,-0.0606666666666667,-0.0596666666666667,2024,7
all_olive,Tarragonès,2016,135,0.0654444444444446,0.7324444444444447,2016,0
all_olive,Tarragonès,2018,137,-0.3285555555555555,-0.0675555555555555,2018,1
all_olive,Tarragonès,2019,138,0.8204444444444445,-0.5035555555555555,2019,2
all_olive,Tarragonès,2020,139,0.2024444444444446,0.6454444444444445,2020,3
all_olive,Tarragonès,2021,140,0.3494444444444444,0.0274444444444446,2021,4
all_olive,Tarragonès,2022,141,-1.1965555555555554,0.1744444444444444,2022,5
all_olive,Tarragonès,2023,142,0.6474444444444445,-1.3715555555555554,2023,6
all_olive,Tarragonès,2024,143,-0.6675555555555555,0.4724444444444444,2024,7
all_olive,Terra Alta,2016,144,0.2745555555555554,-0.1976666666666667,2016,0
all_olive,Terra Alta,2018,146,-0.4224444444444446,0.5583333333333331,2018,1
all_olive,Terra Alta,2019,147,0.2745555555555554,-0.4806666666666668,2019,2
all_olive,Terra Alta,2020,148,-0.0484444444444446,0.2163333333333332,2020,3
all_olive,Terra Alta,2021,149,0.2885555555555554,-0.1066666666666668,2021,4
all_olive,Terra Alta,2022,150,-0.7674444444444446,0.2303333333333332,2022,5
all_olive,Terra Alta,2023,151,0.4475555555555555,-0.8256666666666668,2023,6
all_olive,Terra Alta,2024,152,-0.6634444444444446,0.3893333333333333,2024,7
all_olive,Urgell,2016,153,0.1495555555555555,0.0895555555555556,2016,0
all_olive,Urgell,2018,155,0.0395555555555555,0.1395555555555555,2018,1
all_olive,Urgell,2019,156,0.0595555555555555,0.0095555555555555,2019,2
all_olive,Urgell,2020,157,0.1295555555555556,0.0295555555555555,2020,3
all_olive,Urgell,2021,158,0.1295555555555556,0.0995555555555556,2021,4
all_olive,Urgell,2022,159,-0.4284444444444444,0.0995555555555556,2022,5
all_olive,Urgell,2023,160,-0.0984444444444444,-0.4584444444444444,2023,6
all_olive,Urgell,2024,161,-0.1504444444444443,-0.1284444444444444,2024,7
