doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
63,0.0017730161244409012,0.006198941261215206,0.010457990555106815,0.0011731212364691301,0.0004639641251383371,0.0018975980456930382
64,0.0017413599524269366,0.006275993141883048,0.010673869339900163,0.0011495515734889562,0.00044099120181244366,0.001871488506471835
65,0.0016553763969207288,0.005610069674493732,0.009284834387090216,0.0011268204188088619,0.000419322114718189,0.001846219915345455
66,0.0015992409419743354,0.005089073271523952,0.008183146698536954,0.0011020841807819557,0.00039358689993352486,0.00182196394435956
67,0.0014548637195459936,0.003721224214611199,0.0052400328693589715,0.0010792237628101157,0.00036855495873816996,0.001798743716719954
68,0.0013370281332175326,0.0030542619771312123,0.0038708768824238645,0.0010568001198672222,0.00034748947905979306,0.0017744762280026668
69,0.0012561597236912488,0.0027011291082334513,0.0031845606084989235,0.0010354921732251615,0.00032296379210054206,0.001752524110527672
70,0.001123467728500828,0.0016421913192385873,0.0010198358081726264,0.001017181766558222,0.00030305889813581814,0.0017284032847584541
71,0.0009412950318462965,5.14958234957227e-05,-0.002279933751274553,0.0009972904491028153,0.00028086214101983887,0.0017071085028112763
72,0.0009188553938968329,-3.4679711966138515e-05,-0.002408703697860852,0.0009787303073316817,0.00025498070828223665,0.001683662843368395
73,0.0008201283943769534,-0.0007123144160503845,-0.003774793174471842,0.0009573974780626616,0.0002303976290058062,0.0016645761464162392
74,0.0008411173226399052,-0.0005516076296411265,-0.0034052579707522157,0.0009381895969399113,0.00020267605399767712,0.0016456078826858566
75,0.0008609416026500643,-0.000310770177963704,-0.002858172290880186,0.0009201924497388855,0.00017799723790732115,0.0016251030219312731
76,0.0008087564379750534,-0.0005859314759348464,-0.003383727317962461,0.0009019370553899983,0.00015352284438960474,0.0016046350141998532
77,0.0007212865644795754,-0.0013484548637767342,-0.0049586792290113035,0.0008835259910963521,0.00013034560233278814,0.0015847100849209282
