cohort,predictor,held_out_year,stem,delta_median,delta_q_lo,delta_q_hi,prob_delta_gt_0
morruda,wd_state,full,numpyro_main_morruda_wd_state_full,0.00019712894555284048,-0.00013583924469658576,0.000520876966049082,0.8445
