lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
2,29,42.30000000000271,2.8999999999896033,0.0,10.95,0.0,18.0,10.95,1.0
3,17,42.20000000000272,1.6999999999896716,0.0,0.13,0.0,1.0,0.13,1.0
4,18,42.10000000000272,1.7999999999896659,0.0,1.06,0.0,1.0,1.06,1.0
4,24,42.10000000000272,2.3999999999896318,0.0,1.88,0.0,1.0,1.88,1.0
4,28,42.10000000000272,2.799999999989609,0.0,0.75,0.0,1.0,0.75,1.0
5,16,42.00000000000273,1.5999999999896772,0.0,0.4,0.0,4.0,0.4,1.0
5,21,42.00000000000273,2.099999999989649,0.0,2.6999999999999997,0.0,5.0,2.6999999999999997,1.0
5,31,42.00000000000273,3.099999999989592,0.71,0.0,4.0,0.0,0.71,0.0
6,11,41.900000000002734,1.0999999999897057,0.0,0.02,0.0,1.0,0.02,1.0
6,13,41.900000000002734,1.2999999999896943,0.0,1.27,0.0,1.0,1.27,1.0
6,21,41.900000000002734,2.099999999989649,0.0,0.01,0.0,1.0,0.01,1.0
6,27,41.900000000002734,2.6999999999896147,0.04,0.0,2.0,0.0,0.04,0.0
6,28,41.900000000002734,2.799999999989609,8.47,0.44,4.0,1.0,8.91,0.04938271604938271
7,6,41.80000000000274,0.5999999999897341,13.65,0.0,9.0,0.0,13.65,0.0
7,9,41.80000000000274,0.899999999989717,0.0,3.45,0.0,4.0,3.45,1.0
7,14,41.80000000000274,1.3999999999896886,0.0,3.21,0.0,3.0,3.21,1.0
8,3,41.700000000002746,0.29999999998975113,5.23,0.0,1.0,0.0,5.23,0.0
8,5,41.700000000002746,0.49999999998973976,9.7,0.0,1.0,0.0,9.7,0.0
8,10,41.700000000002746,0.9999999999897113,5.27,0.0,1.0,0.0,5.27,0.0
8,11,41.700000000002746,1.0999999999897057,5.42,0.0,5.0,0.0,5.42,0.0
9,8,41.60000000000275,0.7999999999897227,18.9,0.0,16.0,0.0,18.9,0.0
11,14,41.40000000000276,1.3999999999896886,0.0,1.7,0.0,2.0,1.7,1.0
11,15,41.40000000000276,1.499999999989683,0.0,3.2199999999999998,0.0,7.0,3.2199999999999998,1.0
11,16,41.40000000000276,1.5999999999896772,0.0,2.6900000000000004,0.0,4.0,2.6900000000000004,1.0
12,18,41.30000000000277,1.7999999999896659,0.0,6.72,0.0,2.0,6.72,1.0
13,17,41.200000000002774,1.6999999999896716,0.0,3.1,0.0,2.0,3.1,1.0
14,6,41.10000000000278,0.5999999999897341,0.39999999999999997,0.0,2.0,0.0,0.39999999999999997,0.0
18,6,40.7000000000028,0.5999999999897341,0.0,0.51,0.0,1.0,0.51,1.0
