lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
18,4,40.7000000000028,0.39999999998974545,204.76,5832.41,128.0,3217.0,6037.17,0.9660834463829907
11,6,41.40000000000276,0.5999999999897341,1171.72,1895.16,592.0,1091.0,3066.88,0.617943969115192
11,7,41.40000000000276,0.6999999999897284,1332.19,1591.7,825.0,1016.0,2923.8900000000003,0.5443775244622745
17,4,40.8000000000028,0.39999999998974545,351.5,2061.76,161.0,1032.0,2413.26,0.8543464027912451
11,5,41.40000000000276,0.49999999998973976,895.97,1451.5,483.0,773.0,2347.4700000000003,0.6183252608127047
12,6,41.30000000000277,0.5999999999897341,1551.65,785.99,908.0,478.0,2337.6400000000003,0.3362322684416762
11,8,41.40000000000276,0.7999999999897227,1071.13,1183.86,667.0,831.0,2254.99,0.5249956762557706
17,6,40.8000000000028,0.5999999999897341,208.77,2029.64,123.0,1171.0,2238.4100000000003,0.9067329041596489
12,7,41.30000000000277,0.6999999999897284,1314.11,407.58,905.0,293.0,1721.6899999999998,0.23673251282170427
18,5,40.7000000000028,0.49999999998973976,359.93,1331.79,294.0,1053.0,1691.72,0.7872402052349088
10,7,41.50000000000276,0.6999999999897284,533.28,1085.5,286.0,648.0,1618.78,0.6705667230877574
10,9,41.50000000000276,0.899999999989717,251.13,1360.75,152.0,874.0,1611.88,0.8442005608357942
14,10,41.10000000000278,0.9999999999897113,1329.38,219.81,1045.0,214.0,1549.19,0.14188705065227636
11,9,41.40000000000276,0.899999999989717,246.5,1299.72,146.0,918.0,1546.22,0.840578960303191
17,7,40.8000000000028,0.6999999999897284,115.85,1287.16,59.0,816.0,1403.01,0.9174275308087613
12,5,41.30000000000277,0.49999999998973976,303.94,1092.23,202.0,661.0,1396.17,0.782304447166176
10,10,41.50000000000276,0.9999999999897113,174.57,1154.73,117.0,814.0,1329.3,0.868675242608892
16,7,40.90000000000279,0.6999999999897284,90.57000000000001,1225.42,71.0,907.0,1315.99,0.9311772885812203
18,3,40.7000000000028,0.29999999998975113,46.82,1261.42,26.0,747.0,1308.24,0.9642114596710084
10,8,41.50000000000276,0.7999999999897227,250.01,1013.78,155.0,529.0,1263.79,0.802174411888051
16,5,40.90000000000279,0.49999999998973976,295.84,938.18,230.0,715.0,1234.02,0.7602632048102947
19,4,40.60000000000281,0.39999999998974545,183.32,881.6,144.0,694.0,1064.92,0.8278556135672163
13,5,41.200000000002774,0.49999999998973976,439.13,594.36,293.0,469.0,1033.49,0.5750999042080717
17,5,40.8000000000028,0.49999999998973976,188.5,622.7,140.0,388.0,811.2,0.7676282051282052
16,8,40.90000000000279,0.7999999999897227,21.669999999999998,784.76,8.0,563.0,806.43,0.9731284798432599
16,4,40.90000000000279,0.39999999998974545,77.42,643.18,43.0,450.0,720.5999999999999,0.8925617540938108
19,3,40.60000000000281,0.29999999998975113,135.75,550.66,54.0,388.0,686.41,0.8022319022158768
15,6,41.000000000002785,0.5999999999897341,310.67,363.3,258.0,272.0,673.97,0.5390447646037657
11,4,41.40000000000276,0.39999999998974545,258.8,395.38,131.0,209.0,654.1800000000001,0.6043902289889632
10,11,41.50000000000276,1.0999999999897057,5.8999999999999995,635.79,4.0,479.0,641.6899999999999,0.9908055291495894
14,7,41.10000000000278,0.6999999999897284,346.66,283.53,307.0,287.0,630.19,0.44991193132229956
9,11,41.60000000000275,1.0999999999897057,207.64000000000001,401.65,127.0,344.0,609.29,0.6592099000475964
13,6,41.200000000002774,0.5999999999897341,247.88,347.01,226.0,297.0,594.89,0.5833179243221436
10,6,41.50000000000276,0.5999999999897341,241.83,339.8,134.0,201.0,581.63,0.5842202087237591
19,5,40.60000000000281,0.49999999998973976,44.78,498.21,51.0,489.0,542.99,0.9175307095894951
14,11,41.10000000000278,1.0999999999897057,449.37,93.11,402.0,94.0,542.48,0.17163766406134787
14,5,41.10000000000278,0.49999999998973976,160.05,379.1,121.0,308.0,539.1500000000001,0.7031438375220254
13,11,41.200000000002774,1.0999999999897057,405.42,132.94,356.0,120.0,538.36,0.24693513633999553
2,31,42.30000000000271,3.099999999989592,52.63,464.38,33.0,427.0,517.01,0.8982031295332779
12,4,41.30000000000277,0.39999999998974545,5.33,489.53,6.0,311.0,494.85999999999996,0.9892292769672231
12,13,41.30000000000277,1.2999999999896943,118.42,352.06,98.0,353.0,470.48,0.7482996089100493
13,7,41.200000000002774,0.6999999999897284,325.41,114.27,265.0,99.0,439.68,0.25989355895196503
14,4,41.10000000000278,0.39999999998974545,194.78,234.33,185.0,253.0,429.11,0.5460837547481998
14,3,41.10000000000278,0.29999999998975113,227.21,182.49,151.0,186.0,409.70000000000005,0.4454234805955577
11,10,41.40000000000276,0.9999999999897113,25.14,357.84000000000003,16.0,315.0,382.98,0.9343568854770484
15,3,41.000000000002785,0.29999999998975113,22.82,340.41,13.0,287.0,363.23,0.9371747928309887
15,7,41.000000000002785,0.6999999999897284,94.1,257.39,83.0,179.0,351.49,0.732282568494125
13,10,41.200000000002774,0.9999999999897113,207.77,139.17,194.0,140.0,346.94,0.40113564305067156
14,6,41.10000000000278,0.5999999999897341,227.8,116.25,199.0,104.0,344.05,0.33788693503851186
16,3,40.90000000000279,0.29999999998975113,17.240000000000002,303.07,8.0,267.0,320.31,0.9461771408947581
9,10,41.60000000000275,0.9999999999897113,112.31,202.92,77.0,178.0,315.23,0.6437204580782285
13,4,41.200000000002774,0.39999999998974545,118.49,196.62,89.0,174.0,315.11,0.6239725810034591
13,12,41.200000000002774,1.1999999999897,216.84,82.45,202.0,95.0,299.29,0.2754853152460824
16,6,40.90000000000279,0.5999999999897341,23.71,272.47,11.0,170.0,296.18,0.9199473293267608
15,5,41.000000000002785,0.49999999998973976,91.03,189.18,85.0,184.0,280.21000000000004,0.6751365047642839
12,12,41.30000000000277,1.1999999999897,121.19,138.63,101.0,143.0,259.82,0.5335616965591563
1,30,42.400000000002706,2.9999999999895977,0.0,253.28,0.0,247.0,253.28,1.0
10,5,41.50000000000276,0.49999999998973976,64.77,185.48,37.0,91.0,250.25,0.7411788211788212
12,15,41.30000000000277,1.499999999989683,41.79,205.01,32.0,197.0,246.79999999999998,0.8306726094003242
18,6,40.7000000000028,0.5999999999897341,65.69,175.18,51.0,169.0,240.87,0.7272802756673724
9,12,41.60000000000275,1.1999999999897,0.0,240.10999999999999,0.0,232.0,240.10999999999999,1.0
11,11,41.40000000000276,1.0999999999897057,10.68,213.59,15.0,235.0,224.27,0.9523788290899362
12,8,41.30000000000277,0.7999999999897227,102.75,102.2,75.0,88.0,204.95,0.49865820931934624
14,9,41.10000000000278,0.899999999989717,113.27,91.26,81.0,85.0,204.53,0.4461937124138268
