lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
2,29,42.30000000000271,2.8999999999896033,0.0,3.98,0.0,3.0,3.98,1.0
5,11,42.00000000000273,1.0999999999897057,0.0,19.54,0.0,13.0,19.54,1.0
5,21,42.00000000000273,2.099999999989649,0.0,1.5,0.0,5.0,1.5,1.0
5,31,42.00000000000273,3.099999999989592,3.49,0.0,7.0,0.0,3.49,0.0
6,11,41.900000000002734,1.0999999999897057,0.0,4.83,0.0,4.0,4.83,1.0
6,21,41.900000000002734,2.099999999989649,0.0,2.0,0.0,9.0,2.0,1.0
6,27,41.900000000002734,2.6999999999896147,1.46,1.93,4.0,3.0,3.3899999999999997,0.5693215339233039
6,28,41.900000000002734,2.799999999989609,7.4,1.7200000000000002,8.0,6.0,9.120000000000001,0.18859649122807018
7,5,41.80000000000274,0.49999999998973976,0.0,2.07,0.0,1.0,2.07,1.0
7,9,41.80000000000274,0.899999999989717,0.0,2.01,0.0,2.0,2.01,1.0
8,7,41.700000000002746,0.6999999999897284,1.48,0.0,2.0,0.0,1.48,0.0
8,8,41.700000000002746,0.7999999999897227,0.41,0.0,1.0,0.0,0.41,0.0
8,10,41.700000000002746,0.9999999999897113,9.92,0.0,3.0,0.0,9.92,0.0
8,15,41.700000000002746,1.499999999989683,0.0,1.59,0.0,1.0,1.59,1.0
9,7,41.60000000000275,0.6999999999897284,17.44,0.0,14.0,0.0,17.44,0.0
9,8,41.60000000000275,0.7999999999897227,1.35,0.0,2.0,0.0,1.35,0.0
11,15,41.40000000000276,1.499999999989683,0.0,2.76,0.0,9.0,2.76,1.0
12,18,41.30000000000277,1.7999999999896659,0.0,6.72,0.0,2.0,6.72,1.0
14,6,41.10000000000278,0.5999999999897341,0.0,0.26,0.0,1.0,0.26,1.0
14,10,41.10000000000278,0.9999999999897113,0.0,3.62,0.0,4.0,3.62,1.0
16,6,40.90000000000279,0.5999999999897341,0.0,0.43000000000000005,0.0,2.0,0.43000000000000005,1.0
18,4,40.7000000000028,0.39999999998974545,0.0,0.78,0.0,1.0,0.78,1.0
18,6,40.7000000000028,0.5999999999897341,0.6,0.0,1.0,0.0,0.6,0.0
