lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
0,11,42.5000000000027,1.0999999999897057,0.0,1.1400000000000001,0.0,9.0,1.1400000000000001,1.0
0,20,42.5000000000027,1.9999999999896545,3.0300000000000002,0.0,6.0,0.0,3.0300000000000002,0.0
1,8,42.400000000002706,0.7999999999897227,0.0,2.33,0.0,1.0,2.33,1.0
1,9,42.400000000002706,0.899999999989717,0.0,1.3,0.0,2.0,1.3,1.0
1,10,42.400000000002706,0.9999999999897113,0.0,2.48,0.0,3.0,2.48,1.0
1,11,42.400000000002706,1.0999999999897057,0.0,1.56,0.0,3.0,1.56,1.0
1,14,42.400000000002706,1.3999999999896886,13.719999999999999,0.0,5.0,0.0,13.719999999999999,0.0
1,15,42.400000000002706,1.499999999989683,5.27,2.62,3.0,2.0,7.89,0.33206590621039295
1,17,42.400000000002706,1.6999999999896716,6.58,12.01,11.0,21.0,18.59,0.6460462614308768
1,18,42.400000000002706,1.7999999999896659,1.37,71.45,3.0,126.0,72.82000000000001,0.9811864872287832
1,19,42.400000000002706,1.8999999999896602,19.11,91.36,23.0,157.0,110.47,0.8270118584231013
1,24,42.400000000002706,2.3999999999896318,0.0,2.33,0.0,2.0,2.33,1.0
1,27,42.400000000002706,2.6999999999896147,0.0,2.45,0.0,7.0,2.45,1.0
1,28,42.400000000002706,2.799999999989609,1.25,15.780000000000001,5.0,22.0,17.03,0.9266001174398121
1,29,42.400000000002706,2.8999999999896033,3.72,120.74,2.0,183.0,124.46,0.9701108789972682
1,30,42.400000000002706,2.9999999999895977,0.36,160.19,2.0,223.0,160.55,0.9977577078791653
1,31,42.400000000002706,3.099999999989592,0.0,3.67,0.0,6.0,3.67,1.0
2,7,42.30000000000271,0.6999999999897284,0.0,4.9,0.0,6.0,4.9,1.0
2,8,42.30000000000271,0.7999999999897227,0.0,22.11,0.0,40.0,22.11,1.0
2,9,42.30000000000271,0.899999999989717,2.17,44.2,4.0,62.0,46.370000000000005,0.953202501617425
2,10,42.30000000000271,0.9999999999897113,0.46,20.490000000000002,1.0,30.0,20.950000000000003,0.9780429594272076
2,11,42.30000000000271,1.0999999999897057,0.0,3.97,0.0,11.0,3.97,1.0
2,13,42.30000000000271,1.2999999999896943,0.0,2.4200000000000004,0.0,2.0,2.4200000000000004,1.0
2,14,42.30000000000271,1.3999999999896886,32.93,8.17,49.0,22.0,41.1,0.19878345498783453
2,15,42.30000000000271,1.499999999989683,3.06,0.0,1.0,0.0,3.06,0.0
2,17,42.30000000000271,1.6999999999896716,0.0,0.42000000000000004,0.0,3.0,0.42000000000000004,1.0
2,18,42.30000000000271,1.7999999999896659,0.9099999999999999,13.54,2.0,17.0,14.45,0.9370242214532872
2,23,42.30000000000271,2.2999999999896374,0.0,0.9,0.0,1.0,0.9,1.0
2,24,42.30000000000271,2.3999999999896318,0.0,0.56,0.0,1.0,0.56,1.0
2,25,42.30000000000271,2.499999999989626,0.0,2.18,0.0,3.0,2.18,1.0
2,27,42.30000000000271,2.6999999999896147,0.59,16.5,1.0,17.0,17.09,0.9654768870684611
2,28,42.30000000000271,2.799999999989609,0.08,61.050000000000004,2.0,96.0,61.13,0.9986913135939801
2,29,42.30000000000271,2.8999999999896033,38.839999999999996,336.28,50.0,442.0,375.11999999999995,0.8964597995308169
