lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
0,20,42.5000000000027,1.9999999999896545,6.4399999999999995,1.81,8.0,7.0,8.25,0.2193939393939394
1,14,42.400000000002706,1.3999999999896886,11.93,0.0,6.0,0.0,11.93,0.0
1,15,42.400000000002706,1.499999999989683,1.11,0.0,2.0,0.0,1.11,0.0
1,18,42.400000000002706,1.7999999999896659,0.0,0.21,0.0,1.0,0.21,1.0
1,19,42.400000000002706,1.8999999999896602,20.560000000000002,0.57,7.0,4.0,21.130000000000003,0.02697586370089919
2,14,42.30000000000271,1.3999999999896886,19.28,0.06,8.0,1.0,19.34,0.0031023784901758012
2,15,42.30000000000271,1.499999999989683,3.57,0.0,1.0,0.0,3.57,0.0
2,23,42.30000000000271,2.2999999999896374,0.0,10.24,0.0,4.0,10.24,1.0
2,25,42.30000000000271,2.499999999989626,0.0,0.53,0.0,1.0,0.53,1.0
2,28,42.30000000000271,2.799999999989609,0.01,0.0,1.0,0.0,0.01,0.0
2,29,42.30000000000271,2.8999999999896033,2.53,0.45999999999999996,4.0,2.0,2.9899999999999998,0.15384615384615385
2,30,42.30000000000271,2.9999999999895977,316.89,10.27,277.0,46.0,327.15999999999997,0.03139136813791417
2,31,42.30000000000271,3.099999999989592,17.89,0.32,9.0,3.0,18.21,0.01757276221856123
3,9,42.20000000000272,0.899999999989717,0.43999999999999995,0.0,3.0,0.0,0.43999999999999995,0.0
3,13,42.20000000000272,1.2999999999896943,7.930000000000001,0.44,15.0,1.0,8.370000000000001,0.05256869772998805
3,14,42.20000000000272,1.3999999999896886,0.0,0.04,0.0,1.0,0.04,1.0
3,23,42.20000000000272,2.2999999999896374,0.0,8.1,0.0,5.0,8.1,1.0
3,24,42.20000000000272,2.3999999999896318,112.22,23.71,59.0,35.0,135.93,0.17442801441918634
3,25,42.20000000000272,2.499999999989626,20.52,56.65,13.0,66.0,77.17,0.7340935596734482
3,26,42.20000000000272,2.5999999999896204,3.0700000000000003,0.21,2.0,2.0,3.2800000000000002,0.06402439024390243
3,27,42.20000000000272,2.6999999999896147,0.65,0.0,1.0,0.0,0.65,0.0
3,28,42.20000000000272,2.799999999989609,4.36,3.33,4.0,5.0,7.69,0.4330299089726918
3,29,42.20000000000272,2.8999999999896033,37.9,6.199999999999999,18.0,10.0,44.099999999999994,0.14058956916099774
3,30,42.20000000000272,2.9999999999895977,198.54,16.84,142.0,31.0,215.38,0.07818738972977993
3,31,42.20000000000272,3.099999999989592,194.61,29.14,206.0,49.0,223.75,0.13023463687150838
4,13,42.10000000000272,1.2999999999896943,2.03,0.0,10.0,0.0,2.03,0.0
4,18,42.10000000000272,1.7999999999896659,0.0,0.13,0.0,5.0,0.13,1.0
4,19,42.10000000000272,1.8999999999896602,0.0,0.28,0.0,6.0,0.28,1.0
4,22,42.10000000000272,2.199999999989643,0.0,12.95,0.0,28.0,12.95,1.0
4,23,42.10000000000272,2.2999999999896374,0.0,0.45,0.0,2.0,0.45,1.0
4,24,42.10000000000272,2.3999999999896318,42.38,41.89,40.0,78.0,84.27000000000001,0.49709267829595344
4,25,42.10000000000272,2.499999999989626,7.68,58.99,11.0,69.0,66.67,0.8848057597120144
4,26,42.10000000000272,2.5999999999896204,8.35,0.13,12.0,4.0,8.48,0.015330188679245283
4,28,42.10000000000272,2.799999999989609,0.0,3.19,0.0,4.0,3.19,1.0
4,29,42.10000000000272,2.8999999999896033,74.59,57.04,140.0,135.0,131.63,0.4333358656841146
4,30,42.10000000000272,2.9999999999895977,476.79,47.42,785.0,144.0,524.21,0.09045993018065279
4,31,42.10000000000272,3.099999999989592,633.26,47.9,602.0,122.0,681.16,0.07032121674790064
5,13,42.00000000000273,1.2999999999896943,4.720000000000001,0.0,2.0,0.0,4.720000000000001,0.0
5,18,42.00000000000273,1.7999999999896659,0.0,0.7,0.0,6.0,0.7,1.0
5,19,42.00000000000273,1.8999999999896602,0.0,0.5,0.0,4.0,0.5,1.0
5,20,42.00000000000273,1.9999999999896545,0.07,0.0,1.0,0.0,0.07,0.0
5,22,42.00000000000273,2.199999999989643,3.28,11.58,2.0,27.0,14.86,0.7792732166890983
5,23,42.00000000000273,2.2999999999896374,2.31,65.75,2.0,50.0,68.06,0.9660593593887746
5,24,42.00000000000273,2.3999999999896318,0.04,3.16,1.0,1.0,3.2,0.9875
5,26,42.00000000000273,2.5999999999896204,0.27,0.05,1.0,1.0,0.32,0.15625
5,27,42.00000000000273,2.6999999999896147,19.7,14.62,40.0,19.0,34.32,0.42599067599067597
5,28,42.00000000000273,2.799999999989609,48.08,0.12,36.0,4.0,48.199999999999996,0.0024896265560165978
5,29,42.00000000000273,2.8999999999896033,71.53,34.86,86.0,40.0,106.39,0.3276623742832973
5,30,42.00000000000273,2.9999999999895977,257.71,27.44,250.0,78.0,285.15,0.0962300543573558
5,31,42.00000000000273,3.099999999989592,998.29,50.61,932.0,139.0,1048.8999999999999,0.04825054819334541
6,8,41.900000000002734,0.7999999999897227,11.71,0.05,11.0,1.0,11.760000000000002,0.004251700680272108
6,10,41.900000000002734,0.9999999999897113,76.13,0.05,142.0,2.0,76.17999999999999,0.0006563402467839329
6,11,41.900000000002734,1.0999999999897057,43.77,0.06,97.0,2.0,43.830000000000005,0.0013689253935660504
6,12,41.900000000002734,1.1999999999897,151.08,1.07,299.0,15.0,152.15,0.007032533683864608
6,13,41.900000000002734,1.2999999999896943,25.69,0.1,11.0,1.0,25.790000000000003,0.0038774718883288093
6,22,41.900000000002734,2.199999999989643,0.0,8.870000000000001,0.0,6.0,8.870000000000001,1.0
6,23,41.900000000002734,2.2999999999896374,0.0,46.760000000000005,0.0,50.0,46.760000000000005,1.0
6,25,41.900000000002734,2.499999999989626,0.0,0.7,0.0,2.0,0.7,1.0
6,27,41.900000000002734,2.6999999999896147,52.72,8.11,40.0,16.0,60.83,0.13332237382870293
6,28,41.900000000002734,2.799999999989609,78.60000000000001,4.28,39.0,14.0,82.88000000000001,0.051640926640926635
6,29,41.900000000002734,2.8999999999896033,4.12,0.51,1.0,1.0,4.63,0.11015118790496761
7,4,41.80000000000274,0.39999999998974545,32.03,0.0,25.0,0.0,32.03,0.0
7,5,41.80000000000274,0.49999999998973976,439.6,2.24,269.0,28.0,441.84000000000003,0.005069708491761724
7,6,41.80000000000274,0.5999999999897341,449.77,6.33,482.0,42.0,456.09999999999997,0.013878535408901558
7,7,41.80000000000274,0.6999999999897284,387.09000000000003,0.16999999999999998,106.0,2.0,387.26000000000005,0.00043898156277436337
7,8,41.80000000000274,0.7999999999897227,735.08,5.97,797.0,92.0,741.0500000000001,0.008056136562984952
7,9,41.80000000000274,0.899999999989717,485.36,9.770000000000001,453.0,14.0,495.13,0.01973219154565468
7,10,41.80000000000274,0.9999999999897113,511.73,8.94,619.0,69.0,520.6700000000001,0.017170184569881113
7,11,41.80000000000274,1.0999999999897057,149.59,2.57,104.0,17.0,152.16,0.01689011566771819
7,12,41.80000000000274,1.1999999999897,3.94,0.01,1.0,1.0,3.9499999999999997,0.002531645569620253
7,21,41.80000000000274,2.099999999989649,0.04,0.0,1.0,0.0,0.04,0.0
7,22,41.80000000000274,2.199999999989643,0.0,0.07,0.0,1.0,0.07,1.0
7,24,41.80000000000274,2.3999999999896318,0.0,0.45,0.0,5.0,0.45,1.0
7,27,41.80000000000274,2.6999999999896147,17.89,1.17,9.0,3.0,19.060000000000002,0.06138509968520461
7,28,41.80000000000274,2.799999999989609,0.0,1.38,0.0,5.0,1.38,1.0
7,29,41.80000000000274,2.8999999999896033,0.06,0.0,1.0,0.0,0.06,0.0
