lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
6,6,41.900000000002734,0.5999999999897341,17.47,0.44999999999999996,66.0,2.0,17.919999999999998,0.025111607142857144
6,11,41.900000000002734,1.0999999999897057,0.07,0.0,1.0,0.0,0.07,0.0
6,28,41.900000000002734,2.799999999989609,3.69,2.19,8.0,6.0,5.88,0.37244897959183676
6,29,41.900000000002734,2.8999999999896033,0.05,0.15,1.0,2.0,0.2,0.7499999999999999
6,31,41.900000000002734,3.099999999989592,9.15,3.39,51.0,13.0,12.540000000000001,0.27033492822966504
7,5,41.80000000000274,0.49999999998973976,49.84,0.32,106.0,6.0,50.160000000000004,0.006379585326953748
7,6,41.80000000000274,0.5999999999897341,298.49,8.44,673.0,37.0,306.93,0.027498126608672985
7,7,41.80000000000274,0.6999999999897284,60.67,0.71,85.0,4.0,61.38,0.011567285760834147
7,8,41.80000000000274,0.7999999999897227,55.67,0.0,45.0,0.0,55.67,0.0
7,9,41.80000000000274,0.899999999989717,0.06,0.0,1.0,0.0,0.06,0.0
7,10,41.80000000000274,0.9999999999897113,0.03,0.0,1.0,0.0,0.03,0.0
7,18,41.80000000000274,1.7999999999896659,0.16,1.9,1.0,6.0,2.06,0.9223300970873786
7,19,41.80000000000274,1.8999999999896602,0.0,0.12,0.0,1.0,0.12,1.0
7,20,41.80000000000274,1.9999999999896545,0.0,1.13,0.0,7.0,1.13,1.0
7,29,41.80000000000274,2.8999999999896033,0.05,0.13,1.0,1.0,0.18,0.7222222222222223
8,4,41.700000000002746,0.39999999998974545,33.02,0.69,41.0,1.0,33.71,0.020468703648768908
8,5,41.700000000002746,0.49999999998973976,27.77,0.0,47.0,0.0,27.77,0.0
8,6,41.700000000002746,0.5999999999897341,178.94,0.23,448.0,2.0,179.17,0.0012836970474967909
8,7,41.700000000002746,0.6999999999897284,246.89,3.4,480.0,12.0,250.29,0.01358424227895641
8,8,41.700000000002746,0.7999999999897227,10.06,0.01,24.0,1.0,10.07,0.0009930486593843098
8,9,41.700000000002746,0.899999999989717,1.28,0.0,4.0,0.0,1.28,0.0
8,10,41.700000000002746,0.9999999999897113,12.86,0.04,21.0,1.0,12.899999999999999,0.00310077519379845
8,11,41.700000000002746,1.0999999999897057,1.89,0.0,5.0,0.0,1.89,0.0
8,17,41.700000000002746,1.6999999999896716,0.0,0.31,0.0,1.0,0.31,1.0
8,18,41.700000000002746,1.7999999999896659,0.34,0.0,4.0,0.0,0.34,0.0
8,19,41.700000000002746,1.8999999999896602,1.21,1.07,10.0,6.0,2.2800000000000002,0.46929824561403505
8,21,41.700000000002746,2.099999999989649,0.07,0.0,1.0,0.0,0.07,0.0
8,22,41.700000000002746,2.199999999989643,0.48,0.0,1.0,0.0,0.48,0.0
8,28,41.700000000002746,2.799999999989609,1.75,0.0,4.0,0.0,1.75,0.0
9,4,41.60000000000275,0.39999999998974545,199.9,0.11,221.0,2.0,200.01000000000002,0.0005499725013749312
9,5,41.60000000000275,0.49999999998973976,304.47,1.6300000000000001,536.0,9.0,306.1,0.005325057170859196
9,6,41.60000000000275,0.5999999999897341,145.09,0.01,359.0,1.0,145.1,6.891798759476224e-05
9,7,41.60000000000275,0.6999999999897284,43.26,0.15000000000000002,61.0,2.0,43.41,0.0034554250172771257
9,8,41.60000000000275,0.7999999999897227,21.98,0.08,20.0,1.0,22.06,0.0036264732547597466
9,9,41.60000000000275,0.899999999989717,26.38,1.33,31.0,1.0,27.71,0.047997112955611695
9,10,41.60000000000275,0.9999999999897113,2.86,0.0,9.0,0.0,2.86,0.0
9,15,41.60000000000275,1.499999999989683,0.09,0.47000000000000003,2.0,3.0,0.56,0.8392857142857143
9,16,41.60000000000275,1.5999999999896772,0.0,0.19,0.0,4.0,0.19,1.0
9,17,41.60000000000275,1.6999999999896716,0.48,2.03,1.0,20.0,2.51,0.8087649402390438
9,18,41.60000000000275,1.7999999999896659,0.0,2.15,0.0,6.0,2.15,1.0
9,19,41.60000000000275,1.8999999999896602,0.45,0.0,2.0,0.0,0.45,0.0
9,21,41.60000000000275,2.099999999989649,0.0,0.06,0.0,1.0,0.06,1.0
9,24,41.60000000000275,2.3999999999896318,0.23,0.0,1.0,0.0,0.23,0.0
9,25,41.60000000000275,2.499999999989626,0.03,0.13,1.0,2.0,0.16,0.8125
10,3,41.50000000000276,0.29999999998975113,3.59,0.0,18.0,0.0,3.59,0.0
10,4,41.50000000000276,0.39999999998974545,215.25,1.37,524.0,18.0,216.62,0.0063244391099621464
10,5,41.50000000000276,0.49999999998973976,764.98,0.82,1120.0,11.0,765.8000000000001,0.0010707756594411071
10,6,41.50000000000276,0.5999999999897341,417.1,1.98,381.0,4.0,419.08000000000004,0.004724634914574782
10,7,41.50000000000276,0.6999999999897284,26.810000000000002,0.03,48.0,2.0,26.840000000000003,0.0011177347242921011
10,8,41.50000000000276,0.7999999999897227,35.21,0.02,51.0,2.0,35.230000000000004,0.0005676979846721544
10,9,41.50000000000276,0.899999999989717,20.21,0.4,52.0,2.0,20.61,0.01940805434255216
10,11,41.50000000000276,1.0999999999897057,0.0,0.52,0.0,3.0,0.52,1.0
10,12,41.50000000000276,1.1999999999897,0.0,0.12,0.0,1.0,0.12,1.0
10,15,41.50000000000276,1.499999999989683,0.0,0.06,0.0,1.0,0.06,1.0
10,16,41.50000000000276,1.5999999999896772,0.0,0.02,0.0,1.0,0.02,1.0
10,17,41.50000000000276,1.6999999999896716,1.06,5.79,4.0,21.0,6.85,0.8452554744525548
10,18,41.50000000000276,1.7999999999896659,38.59,13.4,122.0,39.0,51.99,0.25774187343719945
10,19,41.50000000000276,1.8999999999896602,16.37,7.31,91.0,18.0,23.68,0.3086993243243243
10,20,41.50000000000276,1.9999999999896545,2.03,0.87,19.0,6.0,2.9,0.3
11,3,41.40000000000276,0.29999999998975113,8.370000000000001,0.0,28.0,0.0,8.370000000000001,0.0
11,4,41.40000000000276,0.39999999998974545,133.36,0.29,253.0,2.0,133.65,0.0021698466142910586
11,5,41.40000000000276,0.49999999998973976,17.05,0.06,24.0,1.0,17.11,0.0035067212156633548
11,6,41.40000000000276,0.5999999999897341,17.07,0.43,16.0,1.0,17.5,0.02457142857142857
11,7,41.40000000000276,0.6999999999897284,0.66,0.18,5.0,3.0,0.8400000000000001,0.21428571428571425
11,10,41.40000000000276,0.9999999999897113,0.18,1.87,1.0,5.0,2.0500000000000003,0.9121951219512194
11,12,41.40000000000276,1.1999999999897,0.08,0.08,1.0,1.0,0.16,0.5
11,15,41.40000000000276,1.499999999989683,0.0,0.04,0.0,1.0,0.04,1.0
11,16,41.40000000000276,1.5999999999896772,37.18,10.74,46.0,52.0,47.92,0.22412353923205341
11,17,41.40000000000276,1.6999999999896716,2.36,3.72,15.0,28.0,6.08,0.611842105263158
11,18,41.40000000000276,1.7999999999896659,26.36,51.12,112.0,141.0,77.47999999999999,0.659783169850284
11,19,41.40000000000276,1.8999999999896602,0.32999999999999996,0.21000000000000002,7.0,3.0,0.54,0.3888888888888889
11,20,41.40000000000276,1.9999999999896545,24.17,1.93,139.0,11.0,26.1,0.0739463601532567
12,5,41.30000000000277,0.49999999998973976,1.78,0.0,3.0,0.0,1.78,0.0
12,7,41.30000000000277,0.6999999999897284,3.9,0.0,35.0,0.0,3.9,0.0
12,9,41.30000000000277,0.899999999989717,1.07,0.29000000000000004,9.0,5.0,1.36,0.21323529411764708
12,12,41.30000000000277,1.1999999999897,0.26,0.44,3.0,2.0,0.7,0.6285714285714287
12,13,41.30000000000277,1.2999999999896943,3.4800000000000004,0.0,4.0,0.0,3.4800000000000004,0.0
12,15,41.30000000000277,1.499999999989683,1.04,0.99,2.0,5.0,2.0300000000000002,0.48768472906403937
12,16,41.30000000000277,1.5999999999896772,6.95,2.54,34.0,12.0,9.49,0.26765015806111697
12,17,41.30000000000277,1.6999999999896716,0.0,0.19,0.0,2.0,0.19,1.0
12,19,41.30000000000277,1.8999999999896602,1.77,1.09,13.0,9.0,2.8600000000000003,0.3811188811188811
12,20,41.30000000000277,1.9999999999896545,3.0,0.09,35.0,1.0,3.09,0.02912621359223301
12,21,41.30000000000277,2.099999999989649,6.76,0.0,23.0,0.0,6.76,0.0
13,4,41.200000000002774,0.39999999998974545,0.21,0.0,1.0,0.0,0.21,0.0
13,5,41.200000000002774,0.49999999998973976,2.04,0.0,11.0,0.0,2.04,0.0
13,6,41.200000000002774,0.5999999999897341,49.68,0.61,116.0,1.0,50.29,0.012129648041360111
13,7,41.200000000002774,0.6999999999897284,2.2,0.0,10.0,0.0,2.2,0.0
13,8,41.200000000002774,0.7999999999897227,1.69,0.09,11.0,1.0,1.78,0.05056179775280899
13,9,41.200000000002774,0.899999999989717,0.18,0.0,3.0,0.0,0.18,0.0
13,10,41.200000000002774,0.9999999999897113,3.4299999999999997,0.1,12.0,1.0,3.53,0.028328611898017
13,11,41.200000000002774,1.0999999999897057,12.72,0.0,37.0,0.0,12.72,0.0
13,12,41.200000000002774,1.1999999999897,14.12,0.04,35.0,1.0,14.159999999999998,0.0028248587570621473
13,13,41.200000000002774,1.2999999999896943,0.59,0.89,4.0,4.0,1.48,0.6013513513513513
13,14,41.200000000002774,1.3999999999896886,4.33,1.5,7.0,6.0,5.83,0.25728987993138935
13,15,41.200000000002774,1.499999999989683,0.25,1.58,1.0,5.0,1.83,0.8633879781420765
13,16,41.200000000002774,1.5999999999896772,0.0,0.76,0.0,5.0,0.76,1.0
13,17,41.200000000002774,1.6999999999896716,1.63,0.28,7.0,5.0,1.91,0.14659685863874347
13,18,41.200000000002774,1.7999999999896659,0.4,0.0,3.0,0.0,0.4,0.0
14,2,41.10000000000278,0.19999999998975682,2.99,0.0,5.0,0.0,2.99,0.0
14,3,41.10000000000278,0.29999999998975113,0.38,0.17,4.0,2.0,0.55,0.3090909090909091
14,4,41.10000000000278,0.39999999998974545,5.46,0.44,36.0,8.0,5.9,0.07457627118644067
14,5,41.10000000000278,0.49999999998973976,5.57,1.66,24.0,8.0,7.23,0.22959889349930843
14,6,41.10000000000278,0.5999999999897341,183.28,0.7999999999999999,390.0,6.0,184.08,0.004345936549326379
14,7,41.10000000000278,0.6999999999897284,120.97,7.8999999999999995,190.0,9.0,128.87,0.0613020873748739
14,8,41.10000000000278,0.7999999999897227,0.36,0.0,3.0,0.0,0.36,0.0
14,10,41.10000000000278,0.9999999999897113,3.81,0.16,14.0,2.0,3.97,0.04030226700251889
14,11,41.10000000000278,1.0999999999897057,8.98,1.58,44.0,5.0,10.56,0.14962121212121213
15,2,41.000000000002785,0.19999999998975682,0.0,0.02,0.0,1.0,0.02,1.0
15,3,41.000000000002785,0.29999999998975113,0.39,0.0,3.0,0.0,0.39,0.0
15,4,41.000000000002785,0.39999999998974545,11.58,1.08,39.0,6.0,12.66,0.08530805687203792
15,5,41.000000000002785,0.49999999998973976,29.73,2.35,113.0,11.0,32.08,0.07325436408977556
15,6,41.000000000002785,0.5999999999897341,32.13,0.22,114.0,6.0,32.35,0.0068006182380216385
15,7,41.000000000002785,0.6999999999897284,16.09,0.03,35.0,1.0,16.12,0.0018610421836228286
15,9,41.000000000002785,0.899999999989717,0.04,0.0,1.0,0.0,0.04,0.0
16,3,40.90000000000279,0.29999999998975113,0.72,0.98,5.0,4.0,1.7,0.5764705882352941
16,5,40.90000000000279,0.49999999998973976,7.18,0.09,43.0,1.0,7.27,0.012379642365887207
16,7,40.90000000000279,0.6999999999897284,0.25,0.0,2.0,0.0,0.25,0.0
17,5,40.8000000000028,0.49999999998973976,3.93,0.0,23.0,0.0,3.93,0.0
17,7,40.8000000000028,0.6999999999897284,8.01,0.32,10.0,6.0,8.33,0.03841536614645858
18,4,40.7000000000028,0.39999999998974545,2.69,2.86,8.0,10.0,5.55,0.5153153153153153
18,5,40.7000000000028,0.49999999998973976,2.16,0.0,8.0,0.0,2.16,0.0
18,6,40.7000000000028,0.5999999999897341,0.33999999999999997,0.0,3.0,0.0,0.33999999999999997,0.0
19,4,40.60000000000281,0.39999999998974545,5.22,2.86,10.0,12.0,8.08,0.35396039603960394
19,5,40.60000000000281,0.49999999998973976,2.95,0.16999999999999998,15.0,2.0,3.12,0.05448717948717948
