lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
3,28,42.20000000000272,2.799999999989609,0.0,0.08,0.0,2.0,0.08,1.0
4,10,42.10000000000272,0.9999999999897113,0.01,0.0,1.0,0.0,0.01,0.0
4,31,42.10000000000272,3.099999999989592,0.0,0.01,0.0,1.0,0.01,1.0
5,26,42.00000000000273,2.5999999999896204,52.27,34.9,137.0,83.0,87.17,0.4003670987725135
5,27,42.00000000000273,2.6999999999896147,8.04,7.239999999999999,16.0,10.0,15.279999999999998,0.47382198952879584
5,28,42.00000000000273,2.799999999989609,5.720000000000001,0.11,4.0,1.0,5.830000000000001,0.018867924528301883
6,20,41.900000000002734,1.9999999999896545,0.0,0.27,0.0,1.0,0.27,1.0
6,26,41.900000000002734,2.5999999999896204,1.01,15.98,3.0,12.0,16.990000000000002,0.9405532666274278
6,27,41.900000000002734,2.6999999999896147,330.18,223.22,228.0,242.0,553.4,0.4033610408384532
6,28,41.900000000002734,2.799999999989609,24.86,0.8699999999999999,14.0,2.0,25.73,0.03381267003497862
7,23,41.80000000000274,2.2999999999896374,0.0,0.08,0.0,1.0,0.08,1.0
8,8,41.700000000002746,0.7999999999897227,0.11,0.0,1.0,0.0,0.11,0.0
8,10,41.700000000002746,0.9999999999897113,1.55,0.0,2.0,0.0,1.55,0.0
8,22,41.700000000002746,2.199999999989643,4.43,12.07,8.0,20.0,16.5,0.7315151515151516
8,23,41.700000000002746,2.2999999999896374,0.0,0.32,0.0,2.0,0.32,1.0
9,6,41.60000000000275,0.5999999999897341,0.02,0.01,1.0,1.0,0.03,0.33333333333333337
9,9,41.60000000000275,0.899999999989717,0.68,0.0,1.0,0.0,0.68,0.0
9,10,41.60000000000275,0.9999999999897113,0.04,0.0,1.0,0.0,0.04,0.0
9,16,41.60000000000275,1.5999999999896772,0.0,0.03,0.0,1.0,0.03,1.0
9,18,41.60000000000275,1.7999999999896659,0.0,0.11,0.0,2.0,0.11,1.0
9,22,41.60000000000275,2.199999999989643,26.6,14.600000000000001,31.0,27.0,41.2,0.35436893203883496
9,23,41.60000000000275,2.2999999999896374,0.0,0.66,0.0,1.0,0.66,1.0
10,6,41.50000000000276,0.5999999999897341,2.25,0.0,4.0,0.0,2.25,0.0
10,10,41.50000000000276,0.9999999999897113,0.0,0.12,0.0,4.0,0.12,1.0
10,11,41.50000000000276,1.0999999999897057,0.0,0.01,0.0,1.0,0.01,1.0
10,18,41.50000000000276,1.7999999999896659,0.0,2.47,0.0,5.0,2.47,1.0
10,21,41.50000000000276,2.099999999989649,0.0,0.3,0.0,1.0,0.3,1.0
11,6,41.40000000000276,0.5999999999897341,0.04,0.0,2.0,0.0,0.04,0.0
