lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
0,11,42.5000000000027,1.0999999999897057,0.0,0.9500000000000001,0.0,10.0,0.9500000000000001,1.0
0,12,42.5000000000027,1.1999999999897,0.0,0.92,0.0,4.0,0.92,1.0
0,13,42.5000000000027,1.2999999999896943,0.0,1.57,0.0,17.0,1.57,1.0
0,20,42.5000000000027,1.9999999999896545,0.0,0.75,0.0,3.0,0.75,1.0
1,10,42.400000000002706,0.9999999999897113,0.0,0.7,0.0,2.0,0.7,1.0
1,11,42.400000000002706,1.0999999999897057,0.0,11.25,0.0,41.0,11.25,1.0
1,12,42.400000000002706,1.1999999999897,0.0,0.8,0.0,3.0,0.8,1.0
1,14,42.400000000002706,1.3999999999896886,0.0,0.07,0.0,1.0,0.07,1.0
1,15,42.400000000002706,1.499999999989683,0.0,0.33999999999999997,0.0,3.0,0.33999999999999997,1.0
1,18,42.400000000002706,1.7999999999896659,0.0,1.0,0.0,10.0,1.0,1.0
1,19,42.400000000002706,1.8999999999896602,0.0,2.1799999999999997,0.0,5.0,2.1799999999999997,1.0
1,27,42.400000000002706,2.6999999999896147,0.0,1.06,0.0,10.0,1.06,1.0
1,28,42.400000000002706,2.799999999989609,1.05,16.11,3.0,63.0,17.16,0.9388111888111887
1,29,42.400000000002706,2.8999999999896033,9.28,206.61,15.0,341.0,215.89000000000001,0.9570151466024365
1,30,42.400000000002706,2.9999999999895977,27.89,403.42,26.0,803.0,431.31,0.9353365328881779
1,31,42.400000000002706,3.099999999989592,28.16,153.38,26.0,321.0,181.54,0.8448826704858433
2,8,42.30000000000271,0.7999999999897227,0.0,0.08,0.0,1.0,0.08,1.0
2,9,42.30000000000271,0.899999999989717,0.0,0.25,0.0,2.0,0.25,1.0
2,10,42.30000000000271,0.9999999999897113,0.0,1.1,0.0,12.0,1.1,1.0
2,11,42.30000000000271,1.0999999999897057,0.0,1.1099999999999999,0.0,9.0,1.1099999999999999,1.0
2,14,42.30000000000271,1.3999999999896886,0.0,0.73,0.0,1.0,0.73,1.0
2,17,42.30000000000271,1.6999999999896716,0.0,2.0,0.0,9.0,2.0,1.0
2,18,42.30000000000271,1.7999999999896659,0.0,4.38,0.0,39.0,4.38,1.0
2,21,42.30000000000271,2.099999999989649,0.0,0.5,0.0,3.0,0.5,1.0
2,28,42.30000000000271,2.799999999989609,0.0,5.16,0.0,20.0,5.16,1.0
2,29,42.30000000000271,2.8999999999896033,37.089999999999996,14.71,20.0,41.0,51.8,0.283976833976834
2,30,42.30000000000271,2.9999999999895977,15.61,271.36,35.0,383.0,286.97,0.9456040701118583
2,31,42.30000000000271,3.099999999989592,99.58,463.56,102.0,658.0,563.14,0.8231700820399901
3,8,42.20000000000272,0.7999999999897227,0.64,67.35,1.0,97.0,67.99,0.9905868510075011
3,9,42.20000000000272,0.899999999989717,40.63,57.75,57.0,204.0,98.38,0.5870095547875585
3,10,42.20000000000272,0.9999999999897113,0.13,5.57,2.0,18.0,5.7,0.9771929824561404
3,11,42.20000000000272,1.0999999999897057,0.0,0.03,0.0,1.0,0.03,1.0
3,12,42.20000000000272,1.1999999999897,0.0,2.06,0.0,4.0,2.06,1.0
3,13,42.20000000000272,1.2999999999896943,0.19,1.08,2.0,6.0,1.27,0.8503937007874016
3,14,42.20000000000272,1.3999999999896886,0.0,1.3399999999999999,0.0,4.0,1.3399999999999999,1.0
3,16,42.20000000000272,1.5999999999896772,0.0,1.95,0.0,5.0,1.95,1.0
3,18,42.20000000000272,1.7999999999896659,0.0,1.1600000000000001,0.0,8.0,1.1600000000000001,1.0
3,19,42.20000000000272,1.8999999999896602,0.0,3.39,0.0,49.0,3.39,1.0
3,22,42.20000000000272,2.199999999989643,0.0,0.45,0.0,2.0,0.45,1.0
3,25,42.20000000000272,2.499999999989626,0.16,2.45,2.0,10.0,2.6100000000000003,0.9386973180076628
3,26,42.20000000000272,2.5999999999896204,0.0,1.51,0.0,11.0,1.51,1.0
3,28,42.20000000000272,2.799999999989609,0.0,0.16,0.0,3.0,0.16,1.0
3,29,42.20000000000272,2.8999999999896033,0.12000000000000001,13.9,2.0,17.0,14.02,0.9914407988587732
3,30,42.20000000000272,2.9999999999895977,0.08,7.49,2.0,33.0,7.57,0.9894319682959049
3,31,42.20000000000272,3.099999999989592,0.0,2.3,0.0,3.0,2.3,1.0
4,8,42.10000000000272,0.7999999999897227,0.04,12.32,1.0,12.0,12.36,0.9967637540453075
4,9,42.10000000000272,0.899999999989717,9.950000000000001,29.86,21.0,104.0,39.81,0.7500627982918864
4,10,42.10000000000272,0.9999999999897113,0.0,29.83,0.0,70.0,29.83,1.0
4,11,42.10000000000272,1.0999999999897057,0.0,1.97,0.0,7.0,1.97,1.0
4,12,42.10000000000272,1.1999999999897,0.0,0.15000000000000002,0.0,3.0,0.15000000000000002,1.0
4,13,42.10000000000272,1.2999999999896943,0.47,1.25,3.0,5.0,1.72,0.7267441860465116
4,14,42.10000000000272,1.3999999999896886,0.26,0.91,1.0,5.0,1.17,0.7777777777777779
4,15,42.10000000000272,1.499999999989683,0.0,9.51,0.0,54.0,9.51,1.0
4,16,42.10000000000272,1.5999999999896772,0.0,3.19,0.0,8.0,3.19,1.0
4,18,42.10000000000272,1.7999999999896659,0.0,3.07,0.0,25.0,3.07,1.0
4,19,42.10000000000272,1.8999999999896602,0.0,0.16,0.0,2.0,0.16,1.0
4,20,42.10000000000272,1.9999999999896545,0.0,0.61,0.0,2.0,0.61,1.0
4,21,42.10000000000272,2.099999999989649,0.0,0.19,0.0,3.0,0.19,1.0
4,23,42.10000000000272,2.2999999999896374,0.0,3.96,0.0,21.0,3.96,1.0
4,25,42.10000000000272,2.499999999989626,0.06,0.0,1.0,0.0,0.06,0.0
4,26,42.10000000000272,2.5999999999896204,0.0,0.12,0.0,1.0,0.12,1.0
4,27,42.10000000000272,2.6999999999896147,0.0,0.1,0.0,2.0,0.1,1.0
4,28,42.10000000000272,2.799999999989609,0.02,5.1,1.0,23.0,5.119999999999999,0.9960937500000001
4,29,42.10000000000272,2.8999999999896033,0.0,0.5599999999999999,0.0,7.0,0.5599999999999999,1.0
4,30,42.10000000000272,2.9999999999895977,1.69,15.13,4.0,25.0,16.82,0.8995243757431629
4,31,42.10000000000272,3.099999999989592,0.38,4.04,3.0,24.0,4.42,0.9140271493212669
5,8,42.00000000000273,0.7999999999897227,0.0,0.63,0.0,4.0,0.63,1.0
5,10,42.00000000000273,0.9999999999897113,0.12000000000000001,0.0,3.0,0.0,0.12000000000000001,0.0
5,11,42.00000000000273,1.0999999999897057,0.0,11.36,0.0,58.0,11.36,1.0
5,12,42.00000000000273,1.1999999999897,0.0,1.58,0.0,3.0,1.58,1.0
5,13,42.00000000000273,1.2999999999896943,0.0,0.21,0.0,2.0,0.21,1.0
5,14,42.00000000000273,1.3999999999896886,0.0,0.54,0.0,4.0,0.54,1.0
5,15,42.00000000000273,1.499999999989683,0.0,4.140000000000001,0.0,18.0,4.140000000000001,1.0
5,16,42.00000000000273,1.5999999999896772,0.0,0.15000000000000002,0.0,2.0,0.15000000000000002,1.0
5,19,42.00000000000273,1.8999999999896602,0.0,0.59,0.0,11.0,0.59,1.0
5,20,42.00000000000273,1.9999999999896545,0.0,0.07,0.0,1.0,0.07,1.0
5,23,42.00000000000273,2.2999999999896374,0.1,0.26,1.0,1.0,0.36,0.7222222222222223
5,24,42.00000000000273,2.3999999999896318,0.0,0.22,0.0,1.0,0.22,1.0
5,26,42.00000000000273,2.5999999999896204,1.46,1.2,2.0,21.0,2.66,0.45112781954887216
5,27,42.00000000000273,2.6999999999896147,0.0,0.04,0.0,1.0,0.04,1.0
5,28,42.00000000000273,2.799999999989609,0.0,1.73,0.0,6.0,1.73,1.0
5,29,42.00000000000273,2.8999999999896033,0.0,15.69,0.0,38.0,15.69,1.0
5,30,42.00000000000273,2.9999999999895977,0.1,5.63,1.0,27.0,5.7299999999999995,0.9825479930191973
5,31,42.00000000000273,3.099999999989592,2.08,33.44,15.0,85.0,35.519999999999996,0.9414414414414415
6,6,41.900000000002734,0.5999999999897341,4.79,7.6899999999999995,7.0,19.0,12.48,0.6161858974358974
6,7,41.900000000002734,0.6999999999897284,3.2399999999999998,5.51,6.0,13.0,8.75,0.6297142857142857
6,8,41.900000000002734,0.7999999999897227,3.5,0.0,4.0,0.0,3.5,0.0
6,9,41.900000000002734,0.899999999989717,0.0,0.83,0.0,1.0,0.83,1.0
6,10,41.900000000002734,0.9999999999897113,9.36,37.6,15.0,80.0,46.96,0.8006814310051108
6,11,41.900000000002734,1.0999999999897057,29.099999999999998,7.89,30.0,22.0,36.989999999999995,0.21330089213300893
6,12,41.900000000002734,1.1999999999897,0.0,2.51,0.0,12.0,2.51,1.0
6,13,41.900000000002734,1.2999999999896943,0.32,1.2,2.0,6.0,1.52,0.7894736842105263
6,14,41.900000000002734,1.3999999999896886,0.0,2.6,0.0,15.0,2.6,1.0
6,15,41.900000000002734,1.499999999989683,0.06,1.58,1.0,14.0,1.6400000000000001,0.9634146341463414
6,16,41.900000000002734,1.5999999999896772,0.0,1.32,0.0,3.0,1.32,1.0
6,17,41.900000000002734,1.6999999999896716,0.0,13.18,0.0,35.0,13.18,1.0
6,18,41.900000000002734,1.7999999999896659,0.0,4.859999999999999,0.0,21.0,4.859999999999999,1.0
6,19,41.900000000002734,1.8999999999896602,0.0,18.23,0.0,177.0,18.23,1.0
6,20,41.900000000002734,1.9999999999896545,0.0,16.0,0.0,59.0,16.0,1.0
6,21,41.900000000002734,2.099999999989649,0.0,3.99,0.0,20.0,3.99,1.0
6,22,41.900000000002734,2.199999999989643,0.0,0.49,0.0,7.0,0.49,1.0
6,23,41.900000000002734,2.2999999999896374,0.0,1.94,0.0,7.0,1.94,1.0
6,26,41.900000000002734,2.5999999999896204,0.0,0.65,0.0,7.0,0.65,1.0
6,27,41.900000000002734,2.6999999999896147,0.02,1.47,1.0,8.0,1.49,0.9865771812080537
6,28,41.900000000002734,2.799999999989609,6.01,0.15,10.0,2.0,6.16,0.02435064935064935
6,29,41.900000000002734,2.8999999999896033,0.0,3.9,0.0,16.0,3.9,1.0
6,30,41.900000000002734,2.9999999999895977,0.0,12.5,0.0,36.0,12.5,1.0
6,31,41.900000000002734,3.099999999989592,1.69,118.5,7.0,371.0,120.19,0.9859389300274566
7,4,41.80000000000274,0.39999999998974545,3.79,0.0,3.0,0.0,3.79,0.0
7,5,41.80000000000274,0.49999999998973976,0.26,0.01,5.0,1.0,0.27,0.037037037037037035
7,6,41.80000000000274,0.5999999999897341,13.31,1.07,22.0,5.0,14.38,0.07440890125173853
7,7,41.80000000000274,0.6999999999897284,17.52,4.79,34.0,17.0,22.31,0.21470192738682206
7,8,41.80000000000274,0.7999999999897227,0.65,4.89,6.0,12.0,5.54,0.8826714801444042
7,9,41.80000000000274,0.899999999989717,83.45,1.13,126.0,9.0,84.58,0.013360132419011586
7,10,41.80000000000274,0.9999999999897113,0.05,0.2,1.0,2.0,0.25,0.8
7,11,41.80000000000274,1.0999999999897057,0.0,1.6099999999999999,0.0,5.0,1.6099999999999999,1.0
7,14,41.80000000000274,1.3999999999896886,0.37,0.18,3.0,2.0,0.55,0.3272727272727272
7,15,41.80000000000274,1.499999999989683,0.0,1.74,0.0,9.0,1.74,1.0
7,16,41.80000000000274,1.5999999999896772,0.0,11.81,0.0,12.0,11.81,1.0
7,17,41.80000000000274,1.6999999999896716,0.49,46.05,1.0,27.0,46.54,0.9894714224323162
7,18,41.80000000000274,1.7999999999896659,0.0,63.49,0.0,87.0,63.49,1.0
7,19,41.80000000000274,1.8999999999896602,0.0,52.25,0.0,130.0,52.25,1.0
7,20,41.80000000000274,1.9999999999896545,6.3100000000000005,43.06,5.0,116.0,49.370000000000005,0.8721895888191209
7,21,41.80000000000274,2.099999999989649,0.0,0.09,0.0,1.0,0.09,1.0
7,24,41.80000000000274,2.3999999999896318,0.0,2.15,0.0,10.0,2.15,1.0
7,26,41.80000000000274,2.5999999999896204,0.0,1.82,0.0,6.0,1.82,1.0
7,27,41.80000000000274,2.6999999999896147,0.0,0.18,0.0,1.0,0.18,1.0
7,28,41.80000000000274,2.799999999989609,0.0,0.1,0.0,1.0,0.1,1.0
7,29,41.80000000000274,2.8999999999896033,0.36,3.49,2.0,15.0,3.85,0.9064935064935066
7,30,41.80000000000274,2.9999999999895977,0.0,2.2800000000000002,0.0,10.0,2.2800000000000002,1.0
7,31,41.80000000000274,3.099999999989592,0.0,6.19,0.0,15.0,6.19,1.0
8,4,41.700000000002746,0.39999999998974545,238.51999999999998,0.30000000000000004,73.0,6.0,238.82,0.001256176199648271
8,5,41.700000000002746,0.49999999998973976,1719.86,2.85,462.0,11.0,1722.7099999999998,0.0016543701493576984
8,6,41.700000000002746,0.5999999999897341,1.04,0.8099999999999999,7.0,5.0,1.85,0.4378378378378378
8,7,41.700000000002746,0.6999999999897284,46.11,0.0,59.0,0.0,46.11,0.0
8,8,41.700000000002746,0.7999999999897227,7.14,0.0,25.0,0.0,7.14,0.0
8,9,41.700000000002746,0.899999999989717,0.09,0.0,1.0,0.0,0.09,0.0
8,10,41.700000000002746,0.9999999999897113,28.04,0.0,22.0,0.0,28.04,0.0
8,11,41.700000000002746,1.0999999999897057,0.1,0.0,1.0,0.0,0.1,0.0
8,13,41.700000000002746,1.2999999999896943,0.0,1.6800000000000002,0.0,4.0,1.6800000000000002,1.0
8,14,41.700000000002746,1.3999999999896886,0.0,0.24,0.0,4.0,0.24,1.0
8,15,41.700000000002746,1.499999999989683,0.0,0.16,0.0,1.0,0.16,1.0
8,16,41.700000000002746,1.5999999999896772,0.0,5.82,0.0,11.0,5.82,1.0
8,17,41.700000000002746,1.6999999999896716,3.1,16.28,8.0,65.0,19.380000000000003,0.8400412796697626
8,18,41.700000000002746,1.7999999999896659,9.61,85.09,16.0,199.0,94.7,0.8985216473072862
8,19,41.700000000002746,1.8999999999896602,0.0,9.19,0.0,61.0,9.19,1.0
8,20,41.700000000002746,1.9999999999896545,0.0,0.97,0.0,2.0,0.97,1.0
8,21,41.700000000002746,2.099999999989649,0.0,0.11,0.0,1.0,0.11,1.0
8,22,41.700000000002746,2.199999999989643,2.48,6.39,20.0,20.0,8.87,0.7204058624577226
8,23,41.700000000002746,2.2999999999896374,0.0,4.93,0.0,12.0,4.93,1.0
8,24,41.700000000002746,2.3999999999896318,0.69,3.1100000000000003,1.0,13.0,3.8000000000000003,0.8184210526315789
8,25,41.700000000002746,2.499999999989626,0.0,0.61,0.0,6.0,0.61,1.0
8,27,41.700000000002746,2.6999999999896147,0.0,3.53,0.0,12.0,3.53,1.0
8,28,41.700000000002746,2.799999999989609,2.0,3.7399999999999998,6.0,23.0,5.74,0.6515679442508711
9,4,41.60000000000275,0.39999999998974545,0.53,0.0,6.0,0.0,0.53,0.0
9,5,41.60000000000275,0.49999999998973976,15.16,0.0,32.0,0.0,15.16,0.0
9,6,41.60000000000275,0.5999999999897341,0.44,0.13,5.0,2.0,0.5700000000000001,0.22807017543859648
9,8,41.60000000000275,0.7999999999897227,0.25,0.0,2.0,0.0,0.25,0.0
9,9,41.60000000000275,0.899999999989717,0.29000000000000004,1.34,3.0,5.0,1.6300000000000001,0.8220858895705522
9,10,41.60000000000275,0.9999999999897113,19.13,9.18,32.0,26.0,28.31,0.32426704344754503
9,11,41.60000000000275,1.0999999999897057,607.72,364.46,874.0,713.0,972.1800000000001,0.37488942376926077
9,12,41.60000000000275,1.1999999999897,33.58,263.84,48.0,556.0,297.41999999999996,0.8870956895972026
9,13,41.60000000000275,1.2999999999896943,0.0,7.55,0.0,12.0,7.55,1.0
9,15,41.60000000000275,1.499999999989683,0.14,0.82,1.0,8.0,0.96,0.8541666666666666
9,16,41.60000000000275,1.5999999999896772,0.0,11.02,0.0,45.0,11.02,1.0
9,17,41.60000000000275,1.6999999999896716,0.0,88.18,0.0,162.0,88.18,1.0
9,18,41.60000000000275,1.7999999999896659,0.0,28.19,0.0,29.0,28.19,1.0
9,19,41.60000000000275,1.8999999999896602,0.0,8.21,0.0,38.0,8.21,1.0
9,20,41.60000000000275,1.9999999999896545,0.0,3.65,0.0,8.0,3.65,1.0
9,22,41.60000000000275,2.199999999989643,0.53,0.74,3.0,4.0,1.27,0.5826771653543307
9,23,41.60000000000275,2.2999999999896374,0.19,29.22,1.0,22.0,29.41,0.9935396123767426
9,24,41.60000000000275,2.3999999999896318,0.05,0.9500000000000001,1.0,12.0,1.0,0.9500000000000001
9,25,41.60000000000275,2.499999999989626,0.23,5.53,1.0,28.0,5.760000000000001,0.9600694444444444
9,26,41.60000000000275,2.5999999999896204,0.04,7.180000000000001,1.0,23.0,7.220000000000001,0.9944598337950138
10,4,41.50000000000276,0.39999999998974545,0.31,0.0,4.0,0.0,0.31,0.0
10,5,41.50000000000276,0.49999999998973976,0.42,0.0,8.0,0.0,0.42,0.0
10,6,41.50000000000276,0.5999999999897341,0.0,0.15,0.0,1.0,0.15,1.0
10,8,41.50000000000276,0.7999999999897227,202.23,7.35,102.0,17.0,209.57999999999998,0.03507014028056112
10,9,41.50000000000276,0.899999999989717,0.1,1.8,1.0,4.0,1.9000000000000001,0.9473684210526315
