lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
0,19,42.5000000000027,1.8999999999896602,1.56,0.03,1.0,1.0,1.59,0.018867924528301886
0,20,42.5000000000027,1.9999999999896545,2.88,1.6,3.0,4.0,4.48,0.35714285714285715
1,14,42.400000000002706,1.3999999999896886,17.64,0.0,16.0,0.0,17.64,0.0
1,19,42.400000000002706,1.8999999999896602,4.7,2.47,3.0,5.0,7.17,0.34449093444909346
2,14,42.30000000000271,1.3999999999896886,8.82,0.06,15.0,1.0,8.88,0.006756756756756756
2,23,42.30000000000271,2.2999999999896374,0.0,16.43,0.0,10.0,16.43,1.0
2,29,42.30000000000271,2.8999999999896033,0.14,0.22,1.0,1.0,0.36,0.6111111111111112
2,30,42.30000000000271,2.9999999999895977,179.71,2.06,150.0,27.0,181.77,0.011333003245860153
2,31,42.30000000000271,3.099999999989592,14.97,0.21,8.0,2.0,15.180000000000001,0.013833992094861658
3,9,42.20000000000272,0.899999999989717,3.33,0.0,5.0,0.0,3.33,0.0
3,13,42.20000000000272,1.2999999999896943,3.48,0.0,5.0,0.0,3.48,0.0
3,14,42.20000000000272,1.3999999999896886,0.0,0.04,0.0,1.0,0.04,1.0
3,23,42.20000000000272,2.2999999999896374,0.0,4.92,0.0,2.0,4.92,1.0
3,24,42.20000000000272,2.3999999999896318,128.08,39.13,60.0,53.0,167.21,0.23401710424017702
3,25,42.20000000000272,2.499999999989626,21.66,61.4,19.0,88.0,83.06,0.7392246568745485
3,26,42.20000000000272,2.5999999999896204,3.14,0.61,1.0,2.0,3.75,0.16266666666666665
3,29,42.20000000000272,2.8999999999896033,31.84,6.47,9.0,12.0,38.31,0.16888540850952752
3,30,42.20000000000272,2.9999999999895977,129.86,33.22,121.0,38.0,163.08,0.2037037037037037
3,31,42.20000000000272,3.099999999989592,261.84,36.73,240.0,65.0,298.57,0.12301972736711658
4,13,42.10000000000272,1.2999999999896943,0.52,0.0,7.0,0.0,0.52,0.0
4,18,42.10000000000272,1.7999999999896659,0.0,0.1,0.0,3.0,0.1,1.0
4,19,42.10000000000272,1.8999999999896602,0.07,0.15,2.0,7.0,0.22,0.6818181818181818
4,23,42.10000000000272,2.2999999999896374,0.0,0.33,0.0,1.0,0.33,1.0
4,24,42.10000000000272,2.3999999999896318,55.64,68.24,37.0,90.0,123.88,0.5508556667742976
4,25,42.10000000000272,2.499999999989626,7.75,47.97,4.0,64.0,55.72,0.8609117013639627
4,26,42.10000000000272,2.5999999999896204,4.819999999999999,5.78,4.0,9.0,10.6,0.5452830188679245
4,28,42.10000000000272,2.799999999989609,0.09,3.19,1.0,4.0,3.28,0.9725609756097562
4,29,42.10000000000272,2.8999999999896033,36.01,50.03,102.0,122.0,86.03999999999999,0.5814737331473734
