lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
0,20,42.5000000000027,1.9999999999896545,2.88,1.6,3.0,4.0,4.48,0.35714285714285715
1,14,42.400000000002706,1.3999999999896886,11.93,0.16,6.0,1.0,12.09,0.013234077750206782
1,15,42.400000000002706,1.499999999989683,0.05,0.0,1.0,0.0,0.05,0.0
1,18,42.400000000002706,1.7999999999896659,0.0,0.21,0.0,1.0,0.21,1.0
1,19,42.400000000002706,1.8999999999896602,10.860000000000001,0.0,4.0,0.0,10.860000000000001,0.0
2,14,42.30000000000271,1.3999999999896886,0.78,0.06,2.0,1.0,0.8400000000000001,0.07142857142857142
2,23,42.30000000000271,2.2999999999896374,0.0,6.18,0.0,6.0,6.18,1.0
2,24,42.30000000000271,2.3999999999896318,0.0,2.37,0.0,1.0,2.37,1.0
2,28,42.30000000000271,2.799999999989609,0.01,0.0,1.0,0.0,0.01,0.0
2,30,42.30000000000271,2.9999999999895977,1.42,0.01,12.0,1.0,1.43,0.006993006993006994
3,9,42.20000000000272,0.899999999989717,1.78,0.0,4.0,0.0,1.78,0.0
3,12,42.20000000000272,1.1999999999897,0.0,0.79,0.0,2.0,0.79,1.0
3,13,42.20000000000272,1.2999999999896943,12.870000000000001,2.3000000000000003,22.0,7.0,15.170000000000002,0.15161502966381016
3,14,42.20000000000272,1.3999999999896886,0.1,0.04,1.0,1.0,0.14,0.2857142857142857
3,23,42.20000000000272,2.2999999999896374,0.0,11.100000000000001,0.0,2.0,11.100000000000001,1.0
3,24,42.20000000000272,2.3999999999896318,75.74000000000001,11.2,41.0,17.0,86.94000000000001,0.12882447665056357
3,25,42.20000000000272,2.499999999989626,6.1899999999999995,42.02,4.0,33.0,48.21,0.8716034017838623
3,26,42.20000000000272,2.5999999999896204,3.14,0.71,1.0,4.0,3.85,0.1844155844155844
3,27,42.20000000000272,2.6999999999896147,0.65,0.0,1.0,0.0,0.65,0.0
3,30,42.20000000000272,2.9999999999895977,34.11,2.5100000000000002,20.0,9.0,36.62,0.06854178044784272
3,31,42.20000000000272,3.099999999989592,45.519999999999996,3.2600000000000002,67.0,13.0,48.779999999999994,0.06683066830668308
4,13,42.10000000000272,1.2999999999896943,13.59,0.08,19.0,1.0,13.67,0.005852231163130944
4,18,42.10000000000272,1.7999999999896659,0.0,0.12,0.0,4.0,0.12,1.0
4,19,42.10000000000272,1.8999999999896602,0.04,0.28,1.0,4.0,0.32,0.8750000000000001
4,23,42.10000000000272,2.2999999999896374,0.0,0.18,0.0,1.0,0.18,1.0
4,24,42.10000000000272,2.3999999999896318,26.52,26.43,17.0,36.0,52.95,0.49915014164305943
4,25,42.10000000000272,2.499999999989626,0.0,19.3,0.0,35.0,19.3,1.0
4,26,42.10000000000272,2.5999999999896204,2.88,1.4300000000000002,1.0,3.0,4.3100000000000005,0.33178654292343385
4,28,42.10000000000272,2.799999999989609,0.0,1.09,0.0,1.0,1.09,1.0
4,29,42.10000000000272,2.8999999999896033,1.65,0.0,2.0,0.0,1.65,0.0
4,30,42.10000000000272,2.9999999999895977,52.34,8.75,28.0,17.0,61.09,0.14323129808479293
4,31,42.10000000000272,3.099999999989592,152.83,15.4,162.0,33.0,168.23000000000002,0.09154134221006954
5,18,42.00000000000273,1.7999999999896659,0.0,2.31,0.0,15.0,2.31,1.0
5,19,42.00000000000273,1.8999999999896602,0.0,2.2199999999999998,0.0,5.0,2.2199999999999998,1.0
5,20,42.00000000000273,1.9999999999896545,0.07,0.0,1.0,0.0,0.07,0.0
5,22,42.00000000000273,2.199999999989643,0.0,18.11,0.0,35.0,18.11,1.0
5,23,42.00000000000273,2.2999999999896374,1.34,25.2,2.0,35.0,26.54,0.9495101733232856
5,24,42.00000000000273,2.3999999999896318,0.0,0.1,0.0,1.0,0.1,1.0
5,26,42.00000000000273,2.5999999999896204,0.0,3.5599999999999996,0.0,4.0,3.5599999999999996,1.0
5,27,42.00000000000273,2.6999999999896147,8.92,0.11,22.0,4.0,9.03,0.012181616832779624
5,28,42.00000000000273,2.799999999989609,10.1,0.0,4.0,0.0,10.1,0.0
5,30,42.00000000000273,2.9999999999895977,51.52,7.48,55.0,19.0,59.0,0.12677966101694915
5,31,42.00000000000273,3.099999999989592,172.13,10.84,145.0,34.0,182.97,0.059244684921025303
6,8,41.900000000002734,0.7999999999897227,36.13,0.060000000000000005,44.0,2.0,36.190000000000005,0.0016579165515335727
6,10,41.900000000002734,0.9999999999897113,29.27,0.0,18.0,0.0,29.27,0.0
