lat_idx,lon_idx,cell_lat,cell_lon,area_ha_R,area_ha_S,n_parcels_R,n_parcels_S,total_ha,rainfed_frac
0,20,42.5000000000027,1.9999999999896545,30.37,25.58,35.0,40.0,55.95,0.4571939231456657
1,14,42.400000000002706,1.3999999999896886,0.0,0.9299999999999999,0.0,3.0,0.9299999999999999,1.0
1,17,42.400000000002706,1.6999999999896716,0.0,14.04,0.0,19.0,14.04,1.0
1,18,42.400000000002706,1.7999999999896659,7.49,70.1,10.0,102.0,77.58999999999999,0.9034669416161877
1,19,42.400000000002706,1.8999999999896602,113.99,160.67000000000002,80.0,309.0,274.66,0.5849777907230758
1,20,42.400000000002706,1.9999999999896545,4.13,5.97,6.0,7.0,10.1,0.5910891089108911
1,29,42.400000000002706,2.8999999999896033,0.0,8.94,0.0,10.0,8.94,1.0
2,7,42.30000000000271,0.6999999999897284,0.0,4.06,0.0,2.0,4.06,1.0
2,8,42.30000000000271,0.7999999999897227,0.0,18.189999999999998,0.0,3.0,18.189999999999998,1.0
2,10,42.30000000000271,0.9999999999897113,0.0,1.3,0.0,2.0,1.3,1.0
2,14,42.30000000000271,1.3999999999896886,0.0,0.87,0.0,2.0,0.87,1.0
2,18,42.30000000000271,1.7999999999896659,0.0,2.61,0.0,3.0,2.61,1.0
2,19,42.30000000000271,1.8999999999896602,0.0,0.43,0.0,2.0,0.43,1.0
2,28,42.30000000000271,2.799999999989609,9.05,90.48,13.0,85.0,99.53,0.9090726414146488
2,29,42.30000000000271,2.8999999999896033,27.91,120.01,17.0,91.0,147.92000000000002,0.8113169280692265
2,30,42.30000000000271,2.9999999999895977,731.35,110.79,750.0,151.0,842.14,0.1315576982449474
2,31,42.30000000000271,3.099999999989592,100.65,35.71,105.0,38.0,136.36,0.2618803168084482
3,7,42.20000000000272,0.6999999999897284,0.0,3.4299999999999997,0.0,2.0,3.4299999999999997,1.0
3,8,42.20000000000272,0.7999999999897227,0.0,56.28,0.0,56.0,56.28,1.0
3,9,42.20000000000272,0.899999999989717,115.77,197.12,137.0,193.0,312.89,0.6299977627920356
3,10,42.20000000000272,0.9999999999897113,21.67,153.24,21.0,180.0,174.91000000000003,0.8761077125378766
3,11,42.20000000000272,1.0999999999897057,0.0,44.230000000000004,0.0,52.0,44.230000000000004,1.0
3,12,42.20000000000272,1.1999999999897,0.16,14.77,2.0,25.0,14.93,0.9892833221701273
3,13,42.20000000000272,1.2999999999896943,6.18,0.91,8.0,2.0,7.09,0.12834978843441466
3,14,42.20000000000272,1.3999999999896886,0.0,1.33,0.0,1.0,1.33,1.0
3,17,42.20000000000272,1.6999999999896716,0.0,0.16,0.0,1.0,0.16,1.0
3,20,42.20000000000272,1.9999999999896545,0.0,0.6,0.0,1.0,0.6,1.0
3,21,42.20000000000272,2.099999999989649,0.0,1.7000000000000002,0.0,3.0,1.7000000000000002,1.0
3,22,42.20000000000272,2.199999999989643,0.0,0.54,0.0,4.0,0.54,1.0
3,24,42.20000000000272,2.3999999999896318,41.89,106.85,25.0,125.0,148.74,0.7183676213526959
3,25,42.20000000000272,2.499999999989626,34.910000000000004,159.52,36.0,273.0,194.43,0.8204495191071337
3,26,42.20000000000272,2.5999999999896204,30.73,154.32,15.0,201.0,185.04999999999998,0.8339367738449068
3,27,42.20000000000272,2.6999999999896147,32.510000000000005,159.73,23.0,163.0,192.24,0.8308884727424052
3,28,42.20000000000272,2.799999999989609,136.9,782.19,82.0,683.0,919.09,0.8510483195334516
3,29,42.20000000000272,2.8999999999896033,159.69,622.36,94.0,629.0,782.05,0.795805894763762
3,30,42.20000000000272,2.9999999999895977,202.83,216.41,122.0,243.0,419.24,0.5161959736666348
3,31,42.20000000000272,3.099999999989592,282.24,47.74,190.0,74.0,329.98,0.14467543487484089
4,7,42.10000000000272,0.6999999999897284,0.0,41.79,0.0,33.0,41.79,1.0
4,8,42.10000000000272,0.7999999999897227,0.0,24.67,0.0,41.0,24.67,1.0
4,9,42.10000000000272,0.899999999989717,308.49,448.34,340.0,425.0,756.8299999999999,0.5923919506362063
4,10,42.10000000000272,0.9999999999897113,26.83,1233.83,50.0,1068.0,1260.6599999999999,0.9787174971840148
